?qid	?target_col	?target_col_guid
Q1081317	Vermont	Q1081317-4A4CF5D2-E6E5-4C34-82B7-1015819F0E50
Q108366	United States of America	Q108366-DA7C29AA-FDC7-4A99-B917-0787EFBDEC7A
Q10853588	Sacramento	Q10853588-61aad5ad-422d-24f0-8401-7a629cc5c9b5
Q10853588	San Francisco	Q10853588-4a5e11b0-4686-7e0c-51cc-31d719f1310a
Q10853588	Washington, D.C.	Q10853588-df4cba05-48e3-fbfe-1b82-9a9e4025fa90
Q1086549	Santa Barbara	Q1086549-984D4BAA-1BF8-432B-B74D-30BA0EA56AB7
Q1086964	Washington, D.C.	Q1086964-6103342B-EF4F-40EE-B979-7D874E3DE1CF
Q108886	New Mexico	Q108886-fafdeeb1-1933-4bf0-b465-bbffb971d1a1
Q108886	Washington, D.C.	Q108886-AD58F344-05AA-43D2-B111-54AF78408998
Q1089112	Washington, D.C.	Q1089112-B7192859-DE92-4E7E-AFBF-CF93CA4FD958
Q108935	United States of America	Q108935-E0C8EA5F-2433-4D4E-BE97-ED9065C4F370
Q1094716	Washington, D.C.	Q1094716-78E34D06-F570-4C7B-8BE4-716D4AC9865B
Q1094733	Sacramento	Q1094733-49305F4F-AB3E-4FBD-8CEC-9926B8597CDD
Q1094733	Washington, D.C.	Q1094733-6DEF5688-E85B-45AF-9DAC-3CEB891E4A11
Q1096809	Washington, D.C.	Q1096809-B409AD1F-008D-446F-AD2E-CBE699CEB9E6
Q10985702	Boston	Q10985702-5C219623-AEC8-44F2-94F8-BA7FE405757A
Q1100451	Washington, D.C.	Q1100451-01050113-0B7E-41EC-B669-C3C4F9E453BE
Q1100647	Washington, D.C.	Q1100647-10E5879B-E99A-49D5-BB69-F3888A5F4ABB
Q1100710	Olympia	Q1100710-D1F81C75-EC5C-4A34-B065-B9F5CDC60831
Q1100710	Washington, D.C.	Q1100710-7AF17BE8-5D09-42B7-9E10-E46766E3D3BA
Q11100	Washington, D.C.	Q11100-8C9FFFA7-574A-40E9-A748-CCB13BE2AD5F
Q11105	Cambridge	Q11105-d6f246bb-4a7e-c770-c52d-5abd83c38fb8
Q11105	Chicago	Q11105-fe05c59e-4f6b-f547-2d22-8cec8328a9a6
Q11105	Washington, D.C.	Q11105-e68bcc6d-4c36-48eb-59b6-1b046e4542bd
Q11107	Manhattan	Q11107-16bc738d-4a15-094b-d0b4-f634df251e5f
Q11107	Washington, D.C.	Q11107-a0ec0529-4466-432c-72f7-c3baebceaf68
Q11112119	Saratoga Springs	Q11112119-acb80371-4075-ff70-8557-a5ad8f325b62
Q11112119	Washington, D.C.	Q11112119-0C5C3188-FD61-4CC7-9EA2-28F274306585
Q11124	Cambridge	Q11124-439bc0e2-4ab1-8a52-d98c-4cf828d72e50
Q11124	Washington, D.C.	Q11124-53e772f4-4d57-e03d-c454-9d46b0c2c52f
Q1112656	Washington, D.C.	Q1112656-51FED5A5-3DC4-4E54-83D3-DC846A17D066
Q11138	Newark	Q11138-72479217-4c1d-fe26-dda7-74035d15a7a4
Q11138	Washington, D.C.	Q11138-bb25834e-4334-c3a6-06aa-e3f42fe1a6c6
Q1115522	Washington, D.C.	Q1115522-98784B55-8B17-409C-A143-4F3D40E817D6
Q1118577	Washington, D.C.	Q1118577-0B521FBC-E902-46CE-9366-7EEA0F60E8AF
Q1122828	Washington, D.C.	Q1122828-F4B01D88-9E99-4070-8C81-1C50A9778ABF
Q1124	Washington, D.C.	Q1124-2FB6E1BB-670E-4EAC-9EFE-AFDBD4DD682B
Q112534	Washington, D.C.	Q112534-616D65F5-D474-4070-9E70-53CB1C51F4F2
Q1126725	Washington, D.C.	Q1126725-E9E22D94-A142-46B7-ADEE-619D0DE44E4D
Q113289971	St. Louis	Q113289971-35b642a1-415f-80a2-33c4-8c77c9669f62
Q113324518	Latrobe	Q113324518-897f4918-4a6e-1602-0292-b504a38c1eef
Q113360502	New York City	Q113360502-49F8EBC3-73CE-4536-B4B9-A7AA975C99FC
Q1135767	Newark	Q1135767-db59c791-4b41-0a08-797e-9c28a76c0eda
Q1135767	Washington, D.C.	Q1135767-C8C9C0FA-63BB-491E-BE98-F1ED0A9692EA
Q1135774	Boston	Q1135774-C4746B22-FAF2-41BF-B986-2FCBEB95F8CE
Q1135774	Denver	Q1135774-F7B81076-8383-4F85-B975-561B51EBDC81
Q1135774	Washington, D.C.	Q1135774-A1645E5E-E5E3-47A0-8C12-F15FADB80DA1
Q113588013	Washington, D.C.	Q113588013-b2b279be-42f2-b995-689b-7e6c2e2eedcd
Q1138504	Austin	Q1138504-5D43BCE9-496D-4210-8339-4B24F05399EC
Q1138504	Washington, D.C.	Q1138504-492670D8-3150-463D-BB80-E783E6F7C386
Q1138576	Washington, D.C.	Q1138576-25DE949B-71B2-4A75-89DA-CBA202EB946E
Q113955	Washington, D.C.	Q113955-FD8A85D0-F745-463D-B875-6A9AEE81AAFA
Q1145362	Washington, D.C.	Q1145362-ECF6F04B-3CD0-4F60-8F76-53BD43732061
Q115220916	Phoenix	Q115220916-db6bcf90-439a-e9bd-4a02-caa95eae07a3
Q115220916	Washington, D.C.	Q115220916-ae00c590-468f-a8b7-5ebf-cd736a71cce0
Q1158992	Washington, D.C.	Q1158992-BD251809-9577-4D10-9BE2-44C3693D1F6C
Q1159112	Washington, D.C.	Q1159112-19D189FE-90C4-49FB-B1FB-D70E8CB6AC33
Q1159125	Washington, D.C.	Q1159125-21688A2B-CD7D-4F23-844D-725888C4CAD6
Q1159861	Washington, D.C.	Q1159861-04711AD0-577B-40BA-896B-EF9E3B1843A1
Q1161029	Washington, D.C.	Q1161029-98BB9411-C994-4A0C-9A4D-DF4A15CBB0B1
Q11613	Washington, D.C.	Q11613-0DF4B11B-8211-45F8-AE66-8868400EE95B
Q1162522	Denver	Q1162522-DFB9208B-061C-4333-A0C4-C96B2A1C4A78
Q1162522	Washington, D.C.	Q1162522-72D58A89-C9E5-4BED-974D-A66950AA71ED
Q1163099	Orlando	Q1163099-0e20a637-4a98-043e-3c6b-6d60afc4d1bb
Q1163099	Tallahassee	Q1163099-9C88D3A4-3474-4346-8150-01014DE051FB
Q1163099	Washington, D.C.	Q1163099-1225F3F4-8307-4007-8423-03CC2E6657E9
Q1164657	Washington, D.C.	Q1164657-AF18B148-FC47-4057-B4F7-4C3C9E06040B
Q1164977	Tallahassee	Q1164977-A59919DB-FB84-4044-85D1-6B2D1CF4067A
Q1166592	Washington, D.C.	Q1166592-A671FA44-BB27-419D-BD5F-7340E3E67AF3
Q11669	Washington, D.C.	Q11669-9158C6F3-F2B4-4016-B4FF-FDC6DAD2017F
Q11672	Washington, D.C.	Q11672-3BC8E111-E5A3-45AE-82C0-B816848D1C29
Q11673	Albany	Q11673-1709DDCC-6D57-4EC4-8827-FF417DDF496A
Q11673	Washington, D.C.	Q11673-DE415493-6FBA-4613-A710-834C0C50804D
Q116775462	San Diego	Q116775462-5232c58e-43da-b8f9-1239-e479ad85277b
Q1167934	Austin	Q1167934-582E5AF2-07D5-4D2D-BA21-2B05A77EE77D
Q1167934	Washington, D.C.	Q1167934-7E9B5F5C-116C-4056-9967-BEE95C9665CB
Q11691402	Buenos Aires	Q11691402-FC725F74-28A4-445B-ADCD-EAA909EB6BB2
Q1170156	Washington, D.C.	Q1170156-E177FE3A-9094-46A7-A06E-25085CB41447
Q11702	Columbus	Q11702-D0CD1D71-A814-4DDE-877E-918B309DA107
Q11702	Washington, D.C.	Q11702-09B823A7-4B18-4B56-BD02-89295569EDE5
Q11727193	Atlanta	Q11727193-8F6109E5-590A-42FF-AEDB-E7A11C11C216
Q1173285	Washington, D.C.	Q1173285-07116CAD-321C-4C77-B0C5-8F921AC36F53
Q11735	City of Brussels	Q11735-C876D6E6-CF93-40AB-8617-9EF2C9C09B02
Q11735	Strasbourg	Q11735-F209D644-78A6-4611-B152-F27E0978DC7A
Q11735	Vienna	Q11735-46EB2E99-BA78-47D6-AA05-C3D984EB289C
Q1174126	Washington, D.C.	Q1174126-5320C679-D727-48C7-A79E-86896D14B60D
Q1174268	South St. Paul	Q1174268-05ad4190-4645-eddd-815a-a241adf0eec2
Q1174268	Washington, D.C.	Q1174268-49B24793-4BA3-4A21-B624-B8D13C0CE947
Q1174271	Lansing	Q1174271-AA07D5E3-AB54-4BC0-BB9E-B5FB37FBA05A
Q1174271	Washington, D.C.	Q1174271-346401C0-FA98-4D81-A9C9-DD49F2A7A412
Q1174484	Washington, D.C.	Q1174484-4DA68047-D1A5-41E4-A92D-8B147ED29F72
Q1175392	Washington, D.C.	Q1175392-2C168321-F457-456D-B3D5-DE3DCF0EDBD5
Q1175610	Washington, D.C.	Q1175610-34ADD8F4-C6FA-4FC4-93D0-E413F1464F12
Q1175694	Washington, D.C.	Q1175694-8E3E0B6C-224E-405A-9687-2934C3C66CCA
Q1176239	Washington, D.C.	Q1176239-FECA9C0D-7CC9-4D89-BC6D-744822378CBE
Q1176307	New York City	Q1176307-BD076FF6-9117-4317-B818-115B40651BC4
Q1176340	Tallahassee	Q1176340-7F6E94C4-BAA9-4DD0-AE26-C0320F7153D6
Q1176340	Washington, D.C.	Q1176340-15FC5D93-FE33-4531-98E7-B954E89077DE
Q1176464	Washington, D.C.	Q1176464-8AF8197B-013E-45E4-97C3-6C54ABCA5AD1
Q1176561	Phoenix	Q1176561-6E5DF02F-D989-4A6B-B401-F82A8336CA1F
Q1176561	Washington, D.C.	Q1176561-7D7D20C8-0C55-49F0-93E5-248618CADEE3
Q1176676	Washington, D.C.	Q1176676-4C15844B-6341-48CB-BBDB-2F8B039C8818
Q1176745	Greenwich	Q1176745-adacec67-4a90-aca7-bd46-70a8f9d2e51a
Q1176745	New York City	Q1176745-bd0b8e42-48a6-bb93-7723-32910a9cb888
Q1176745	Washington, D.C.	Q1176745-4C505862-172C-4BA2-95A2-07EFB712CD3F
Q1181077	Trenton	Q1181077-407F3168-9F36-48A4-9495-64E5AA381DBB
Q1181077	Washington, D.C.	Q1181077-888A5688-278F-4CB5-829F-1D84360C404F
Q11860	City of Brussels	Q11860-90F3A9D8-505C-4FD6-91DD-01B5A8504392
Q11860	Rome	Q11860-35C7DC52-BC8F-4A9E-8D4B-9FD2FB525EB9
Q11860	Strasbourg	Q11860-A44818DC-BCB3-42CF-AC94-C8FA3EB45DC1
Q11862397	Washington, D.C.	Q11862397-A2B7A090-B8AD-4ACB-AE9C-D9A3CE892692
Q11880937	Washington, D.C.	Q11880937-C00A9232-8BA6-46E9-8ABF-8B8B1CC7F597
Q1188940	Washington, D.C.	Q1188940-787874B4-47F5-40AE-AAC5-4C7D4B7EEA7F
Q1189069	Washington, D.C.	Q1189069-A157DEC9-E698-4734-BDEB-F2A94B15C33C
Q1189097	Columbus	Q1189097-5C9A4101-837C-4BB4-BF4B-980D2953668B
Q1189097	Washington, D.C.	Q1189097-6D58310C-F24A-44AA-B40B-E16481A69908
Q1189328	Lansing	Q1189328-5129AEE5-BC6D-4AC7-98F8-0207F45F29D3
Q1189328	Washington, D.C.	Q1189328-8A58D372-325F-42D3-9E94-468FAC4DFE26
Q1189683	Washington, D.C.	Q1189683-5A1CD139-E36F-420F-A610-6EC07C6439AF
Q1189686	Helena	Q1189686-0c06fc22-479d-b958-5925-6e802a26640f
Q1189686	Washington, D.C.	Q1189686-00F4C009-8FA9-4B1B-80FA-707DF7D5F4AE
Q119270224	Miami Springs	Q119270224-26ebbb1e-4bfb-c63e-1117-894ceb55bb1e
Q12003	United States of America	Q12003-E7DD9719-6DB6-405B-84DB-4EF09EFFBB65
Q12014326	Bentonville	Q12014326-da40e4ed-46de-07fb-bfa2-6fe9c94dd111
Q12014326	New York City	Q12014326-7836f601-4f55-a91c-1a55-113c29d88c3e
Q12014326	Seattle	Q12014326-633887bd-4984-80f4-50a4-48627e690ebc
Q12014326	Washington, D.C.	Q12014326-dba7e48f-4746-32bd-ea46-61a83c9237a8
Q120366	United States of America	Q120366-15387D91-5A29-4A8E-8978-8C1AE9A44EB3
Q120455	Washington, D.C.	Q120455-1AEE3CBA-5370-4F18-9F72-8E4BC9807798
Q1209631	Washington, D.C.	Q1209631-BAACA586-418C-4036-ADEA-149839B414A1
Q1209677	Washington, D.C.	Q1209677-3C156C5C-3F22-4FEB-992E-190D657FF000
Q1209758	Washington, D.C.	Q1209758-476AE2B5-393A-4575-836C-C7556C13E5DF
Q1209858	Princeton	Q1209858-b800f8b7-4b56-044b-8855-999f91b70e8e
Q1209858	Trenton	Q1209858-AA289949-A95B-4FF5-B5E4-295E47D89B18
Q1209858	Washington, D.C.	Q1209858-9317583D-7356-414E-970B-3F743B3D4120
Q12100764	Athens	Q12100764-b3b0c88a-4547-4274-7ec7-61f17c9e77e3
Q12100764	Kyiv	Q12100764-a2d075d9-4eed-4f55-d4fb-2d95a36fd96d
Q12100764	Tegucigalpa	Q12100764-e561948a-4f7b-32d1-6289-37070be60a3b
Q12100764	Vienna	Q12100764-23c003b1-4820-988f-3f2a-551c9436dfa0
Q12100764	Washington, D.C.	Q12100764-fc6f4dcd-40c1-a281-b6a2-20573e5ed391
Q121084602	Albuquerque	Q121084602-af61b73f-46c3-62ad-cda1-d3f26f36eb15
Q121084602	Bloomington	Q121084602-230be0eb-4bc6-4dc7-e32d-f97b789b2874
Q121084602	College Park	Q121084602-c0f60a10-4d9b-f89b-de9e-b03712465c16
Q121084602	Monmouth	Q121084602-aa2919b5-44eb-e190-e930-da37202d940c
Q121995	New Haven	Q121995-9AF15989-A60F-49F8-94CA-1AA93AE95BD0
Q1220	City of Brussels	Q1220-B558D38C-0A97-4707-A256-F228FDDF6134
Q1220	Rome	Q1220-6BEEA558-7E8A-45B3-A21A-C9F838E6DB17
Q1220	Strasbourg	Q1220-AE3F15B1-F355-49DA-A729-53CBAE2C0BFC
Q1223298	Seattle	Q1223298-7E1F4CDF-DE41-47A7-B994-9D7ED7299924
Q122841	Springfield	Q122841-D684EF74-8D88-4759-92CC-F727A752C2F3
Q122841	Washington, D.C.	Q122841-64C79668-3291-4C1A-A8C1-5F54A2276F1E
Q1230	Rome	Q1230-0B5CA0BC-446C-47BD-9CBF-4DA9EEBAA31E
Q1230	Sassari	Q1230-c23825b4-4645-e54c-a136-f742e86639ff
Q1230084	City of Brussels	Q1230084-0ADA2B37-6B3E-48B3-9A03-10F623FD7BFD
Q1230084	Strasbourg	Q1230084-08943756-7A75-4C4B-94BA-9BB84E7729FA
Q1230827	Washington, D.C.	Q1230827-C9A7E41C-E754-42B1-9A0D-DF9CB0B31499
Q1232452	Moscow	Q1232452-674E92FD-A4AF-4D87-A561-F87208FE8277
Q1232464	Washington, D.C.	Q1232464-495785F7-944C-47D4-A4FC-C7DEC80EC7F8
Q1234572	Washington, D.C.	Q1234572-D811E09E-8538-4E91-A981-303149BCD4BC
Q1235731	Washington, D.C.	Q1235731-69C574AF-C4D2-47CF-BD75-B9478C5D7E32
Q1236198	Washington, D.C.	Q1236198-5612402A-BE76-486A-94C0-801A38FC116F
Q1239044	Baton Rouge	Q1239044-794CC0C5-B4C0-4CF5-897E-0AB5684CD139
Q1239044	Washington, D.C.	Q1239044-B95DA3E5-B8B7-4C0A-92ED-A8F7FB05DE49
Q1239102	Washington, D.C.	Q1239102-0436E65A-340B-430A-8776-67745D2EBD0D
Q1239153	Tallahassee	Q1239153-10DBA551-B3D7-41B4-BF71-AF40105FFEE0
Q1239374	Washington, D.C.	Q1239374-49C3FD19-A9B0-409B-89FE-CCD16341AC5A
Q1239590	Fort Yukon	Q1239590-8dd5757b-456a-2f46-c479-ddc011e11d28
Q1239590	Juneau	Q1239590-9058e7c2-44c0-e2f1-5e6a-545b2db274cc
Q1239590	Washington, D.C.	Q1239590-0B447552-634F-4B3F-838B-032803AB9213
Q1239688	Sacramento	Q1239688-8016058c-4ad9-30da-abb4-21f168d883ca
Q1239688	Washington, D.C.	Q1239688-57de87a6-495c-24b5-eeb4-566b4e2c67e8
Q1239957	Lansing	Q1239957-FBFEAFE3-C67F-426B-B06F-F8F5EEDAE6D5
Q1239957	Washington, D.C.	Q1239957-AD4BA4BA-F67B-4CE0-8ACB-E25DBC4E9BE4
Q1240103	Washington, D.C.	Q1240103-9F34997E-F837-49C5-8181-5BE014D0214E
Q1240121	Washington, D.C.	Q1240121-477368FF-5456-4BCB-A30F-37999AAFAAC6
Q1240224	Newark	Q1240224-4c43f968-4283-45d2-870b-c7f642153650
Q1240224	Washington, D.C.	Q1240224-341EE470-26E5-448F-AE1A-C04E6EF134CB
Q1240457	Washington, D.C.	Q1240457-7AC8B66B-BF18-4B54-A75A-8FCD420264C0
Q1244777	Munich	Q1244777-d2fbb73c-4df8-94b3-f9ef-13d6149f0eb7
Q1244777	New Haven	Q1244777-2ce0a4a3-445e-1ec6-e27d-4e255fa4ad35
Q1244777	New York City	Q1244777-47d5d889-422b-ed71-48d0-5d917b867f8b
Q1244777	Sharon	Q1244777-13b8f2ad-4396-dfb1-eebe-a774fd409ef4
Q1244777	Washington, D.C.	Q1244777-3BD9B2D3-6362-4DC1-967D-B492B19DC42A
Q1249126	Washington, D.C.	Q1249126-922E35D6-7FB0-414D-AF24-C6E403ECA9B7
Q1249175	Washington, D.C.	Q1249175-1AC62003-CABB-4BD0-8DF6-0BEBDB8ECAF3
Q1251700	Washington, D.C.	Q1251700-008C40F1-201A-4EB0-9978-8CA28F9B6862
Q1251707	Washington, D.C.	Q1251707-908D1492-3314-468F-A5A7-329B10630E77
Q1251831	Washington, D.C.	Q1251831-5CA24CC7-4678-47F5-AC25-85D36EB6F024
Q1251997	Columbus	Q1251997-744E50B5-9CEE-4C26-99D9-BDD1857D9E1A
Q1251997	Washington, D.C.	Q1251997-91690F27-2CE6-451F-89E8-AF45A6A21FE6
Q1252320	Sacramento	Q1252320-5151CE50-EB04-4D43-A15B-77EB3C8407E8
Q1252320	Washington, D.C.	Q1252320-44B713BE-25B4-46C0-9961-457E97B86FF0
Q1252873	Washington, D.C.	Q1252873-7EFA171F-62BF-49ED-AE55-1091D56FCDAA
Q125731	Jerusalem	Q125731-F8A5D27F-0C3F-4302-836F-3C5C9B98C42E
Q1262258	Sacramento	Q1262258-E2758DBB-DC24-422F-B9E2-06C232E5705F
Q1262258	Washington, D.C.	Q1262258-8DF06903-60F4-4168-8D9D-B94A3A843977
Q1263385	Washington, D.C.	Q1263385-FC99E9A7-26FA-4DC7-9FFF-35300A9ABD3A
Q1268791	Washington, D.C.	Q1268791-3563E9A4-95C1-4720-A4B3-B4CE1B8543B1
Q1271006	Washington, D.C.	Q1271006-2CFBCEB5-E6A7-40F3-8017-9F4535C8093C
Q1273067	Washington, D.C.	Q1273067-9B37D730-6AF8-44F4-9245-55CD7414B049
Q12731414	City of Brussels	Q12731414-CEE3BC00-CA6A-4F35-B0E5-610CCA80847D
Q12731414	London	Q12731414-BB10B9EA-1293-4E78-BC0E-1B85055C9818
Q12731414	Strasbourg	Q12731414-481509C0-614A-4692-B88B-0BA1EA7D2279
Q1273477	Washington, D.C.	Q1273477-D1CAD767-E960-4C4D-832A-85DAEFB4E2A0
Q1274294	Copenhagen	Q1274294-bdd3a223-4ae9-5a31-d3f0-bbc12ac7b6d4
Q1274294	San Francisco	Q1274294-f809406c-40fc-bd79-3962-82c539fcbb46
Q1274294	Washington, D.C.	Q1274294-999D7B0F-14D7-4E72-8EEF-99C89CF4E2D8
Q1277037	Tallahassee	Q1277037-CF07075D-AE42-42F7-8398-866C1AA4677E
Q1277145	Washington, D.C.	Q1277145-BA57835A-9816-45BF-9F22-4DB209726F86
Q1277177	Jefferson City	Q1277177-4DFAF41F-511B-489A-984F-F95624092FAB
Q1277177	Washington, D.C.	Q1277177-4D67167E-CC96-4F16-9E53-66873EE1865B
Q1280288	Washington, D.C.	Q1280288-9FAEBCCE-61C4-45FD-AC45-3B428E7D1576
Q12807	Bologna	Q12807-2902E7F3-4B29-4E02-AD3E-08E445F4A7BC
Q1281084	Washington, D.C.	Q1281084-DF9AC99A-3DAB-4636-A23D-15E8F1F0BFCE
Q1281204	Baton Rouge	Q1281204-121f735e-47d7-028c-a5db-0b847405e453
Q1281204	New Orleans	Q1281204-51eb6441-419c-c915-def1-7705e61df16e
Q1281204	Washington, D.C.	Q1281204-0f0dec54-42b5-5c86-ae76-29e0297dff0b
Q1282285	Washington, D.C.	Q1282285-3A3AB053-1509-4C7E-AFAC-1A968BD34D50
Q1282293	Washington, D.C.	Q1282293-E09CA15A-F744-4FB2-9889-085148907FAC
Q1282337	Cleveland	Q1282337-19944c5f-4d73-5995-939e-34846245ad91
Q1282337	Columbus	Q1282337-AAA8CBAE-C45D-494B-AE86-267EA30CDA57
Q1282337	Washington, D.C.	Q1282337-D96E000C-A859-4C08-ABE8-5A151FBA71D9
Q1282411	Boston	Q1282411-01142886-8232-402F-8A00-987403B954D2
Q1282411	Fall River	Q1282411-0381FD70-83CF-4C44-B07C-772221136DBC
Q1282411	Springfield	Q1282411-12634F02-36B6-4EBB-8C8E-135CDD234523
Q1282411	Washington, D.C.	Q1282411-60E2BB06-2184-4B1C-AE58-3433838F748A
Q1282450	Washington, D.C.	Q1282450-80A79929-85DD-4E4C-BE5F-66158B16B811
Q1282477	Sacramento	Q1282477-D690E328-C17C-4CE1-8DC7-E56F433C5552
Q1282477	Washington, D.C.	Q1282477-27361A42-92B9-40B4-A80C-5AC208BB0342
Q1282486	Washington, D.C.	Q1282486-AE7953E3-B998-4816-A18D-203A839B055F
Q128529	Ottawa	Q128529-14F0409E-F461-4690-8209-D26B4E6B3C55
Q128543	Ottawa	Q128543-37EE19EB-D86D-4322-AFC9-D1365E863A38
Q128553	Ottawa	Q128553-10D6A5FE-866F-458D-8E36-F4F9370A784D
