?qid	?target_col	?target_col_guid
Q105459066	<https://fultoncountyga.gov/inside-fulton-county/fulton-county-departments/district-attorney/da-executive-team/fani-willis>	Q105459066-ce0c7df3-4692-ae84-78ec-4abbd7cfc95c
Q105460	<https://johndenver.com/>	Q105460-2079EE7D-4D01-4F84-A693-66B5BDBFEE34
Q1058	<https://www.narendramodi.in>	Q1058-6a36f7d9-4f92-8943-e1cb-69935e405614
Q106089241	<https://www.julialetlow.com/>	Q106089241-3f8f5e5d-4a9c-6808-0e70-da21f00504a4
Q106169496	<https://cynthiaorozco.com/>	Q106169496-dc92bbcd-470b-07cb-71c1-fd301f827606
Q106235	<http://www.genscher.de/>	Q106235-41EFAA24-E786-459E-A8BD-B7406B095123
Q106315139	<https://www.valarkoosh.com/>	Q106315139-ef53ae6d-4905-1a75-1853-728b3f3c3274
Q106399446	<https://kathybarnette.com>	Q106399446-9f5147a8-4621-b75d-792a-11aa9f794e68
Q106465	<https://www.jgrisham.com/>	Q106465-241E0BC1-BF0D-4D2D-8974-07FE4BF67434
Q106480279	<https://www.kathleenplinske.com/>	Q106480279-a2191149-4044-9030-05e8-747dacfc2cc4
Q10652	<http://www.alexsalmond.scot/>	Q10652-9a9b3bd7-4522-2cf7-055c-3516f71ce6cd
Q106529099	<https://www.coalitionforinclusivecapitalism.com/coalition-leadership/meredith-sumpter/>	Q106529099-ae4b7dfd-4166-160d-822e-662fbabc8599
Q106997	<http://www.jamieleecurtisbooks.com/>	Q106997-F6BA5D5E-2B0C-4EC7-B4B3-F1E463FA3004
Q107024052	<https://damarishill.com>	Q107024052-376d0ed3-492b-60f4-20e1-80cdf9d83449
Q107389111	<https://www.yardeni.com/yardeni-bio/>	Q107389111-0bdc8ef2-4d16-8813-255d-3dfde1809185
Q1074614	<https://www.ishmaelbeah.com/>	Q1074614-744D46E9-1715-4265-BFB6-F978526E09C7
Q107462802	<https://herandrews.com>	Q107462802-712a48e8-ec28-4138-8e69-1044278eb406
Q107588975	<https://history.cornell.edu/julilly-kohler-hausmann>	Q107588975-c1d1252e-418c-e022-32b4-7e8f19b090fb
Q1076935	<https://www.chrisabani.com/>	Q1076935-079e7cb7-4e8d-8fc7-3015-62c63c15a94f
Q1076962	<https://chrishadfield.ca>	Q1076962-44737B04-DBB6-438C-A06B-650070332A99
Q107707822	<https://law.stanford.edu/directory/shirin-sinnar/>	Q107707822-09DB7F29-5AE0-4440-8417-9C9AA6BA4777
Q1077474	<http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000568>	Q1077474-F92AE200-9364-4EFD-8FE7-A983A66AE768
Q107749533	<https://ralphbenko.com/>	Q107749533-373f682a-4ab8-984e-e5a7-ae39f8f8008a
Q1077594	<https://www.murphy.senate.gov/>	Q1077594-479AB08A-7A40-4C5D-A5B6-7B08A51F1580
Q1077819	<https://www.vanhollen.senate.gov/>	Q1077819-2c104f50-44d9-c2c4-eafc-4cda6c49ac6b
Q1081317	<http://www.christianparenti.com>	Q1081317-1621B31F-2A17-4177-9CDD-E57D7928DB0B
Q108333790	<https://history.cornell.edu/tamika-nunley>	Q108333790-93ba6508-42a9-089c-c3fd-481477dfa91f
Q108366	<https://www.gregorypeck.com/>	Q108366-3009d8b6-460f-c53a-fe39-792068ad5aa2
Q108793477	<https://www.franceshaugen.com/>	Q108793477-de020ca8-4ad0-4437-6eec-57154a5a62f3
Q108897906	<https://charlesreisendrath.com/>	Q108897906-1fe2f8f6-471d-dbd7-3dc0-300fed6b2252
Q108946248	<https://www.rebecca-frankel.com/>	Q108946248-2411d0c7-42d0-ed5d-d9ed-07348443a06c
Q109560948	<https://cherfilus-mccormick.house.gov/>	Q109560948-52a10b27-47c1-834e-8cd3-8ff546c77f9a
Q109651279	<http://www.carolehooven.com/>	Q109651279-7c762099-4c6a-bab8-c405-515845e02225
Q109679824	<https://www.penguinrandomhouse.com/authors/2204173/kristin-henning/>	Q109679824-32c9fd1c-41f6-f7fc-60e0-f1d2c0ab960e
Q1100710	<https://www.governor.wa.gov/>	Q1100710-3c71a711-4d79-81b0-0d0f-62c416d14863
Q110154	<http://www.georgetakei.com/>	Q110154-4C38C4BB-67E9-4DF7-B300-A9BCEA2D56CB
Q110434665	<https://wesleyfortexas.com/>	Q110434665-6382b374-4eba-c450-6de5-bc050971796c
Q110436	<https://www.craphound.com/>	Q110436-BF94471E-4281-4977-B0AF-5DBE38FA71DC
Q110526331	<https://mattsedillo.com>	Q110526331-583209b1-4ac7-7359-90d4-3ce57078ec71
Q110815967	<https://www.hagemanforwyoming.com/>	Q110815967-93a22033-4e42-9f95-f318-32c083ef5382
Q110876156	<https://chesapeakeclimate.org/mike-tidwell/>	Q110876156-fecaa5a3-4d49-db5b-c770-6cafcdd1b071
Q110929772	<https://jilllouisebusby.com/>	Q110929772-7e16d2ef-4cc9-d08c-f0f2-b6485574a97b
Q110964781	<https://groups.etown.edu/amishstudies/experts/karen-johnson-weiner/>	Q110964781-f8aa0892-4381-57c1-7a1d-d68e1871d383
Q110989675	<https://history.tcnj.edu/faculty/mekala-audain/>	Q110989675-fbd3e979-40ec-3ef3-68fd-d98044ce22bb
Q11101017	<http://lionelmedia.com>	Q11101017-F5DACF48-955B-46BA-A853-FDAB56760989
Q111032977	<https://sasn.rutgers.edu/academics-admissions/academic-departments/federated-department-history/faculty-emeriti/warren-f-kimball>	Q111032977-6aba3d69-4fa8-51bb-95eb-d86c2386c338
Q11112119	<https://love.house.gov/>	Q11112119-5C0114FE-A25D-4261-8B31-C13A70CEE43F
Q111159803	<https://finstad.house.gov/>	Q111159803-e57d5d06-4959-3755-d2ef-4efae0ada3e7
Q1112656	<https://welchforvermont.com/>	Q1112656-340C3E27-46D8-4A05-86FC-9BC26E47290C
Q1113332	<http://www.andrewlih.com>	Q1113332-2455fb0d-4779-1ea9-8384-a327e8f0e402
Q111367312	<https://www.margaretengel.info/>	Q111367312-4d4ba26e-4f81-1372-7a8a-474e8cb604a7
Q11142	<https://thefederalist.com/2023/06/30/the-15-best-zingers-maxims-and-mic-drops-from-clarence-thomas-harvard-concurrence/?utm_source=rss&utm_medium=rss&utm_campaign=the-15-best-zingers-maxims-and-mic-drops-from-clarence-thomas-harvard-concurrence>	Q11142-75E124DC-81CC-4119-88F5-F705064D2251
Q111446963	<https://law.gsu.edu/profile/neil-j-kinkopf/>	Q111446963-fffa1232-49d7-23b6-558b-d76218e482ab
Q111448638	<https://hls.harvard.edu/faculty/directory/11681/Charles>	Q111448638-6e40a564-4c59-04d2-be62-fc7328c2c775
Q111623114	<https://andyogles.com/>	Q111623114-5e4a5d12-49ef-ec1d-ad01-32a23b4e40c2
Q111698563	<https://www.mdramsey.com/>	Q111698563-97250409-4969-b8f9-7d56-0cd915559b41
Q111698721	<https://www.law.columbia.edu/faculty/kate-andrias>	Q111698721-8a31f665-4480-87d1-3f62-8ee6e1b24f99
Q111785162	<http://julieyoungeducation.com/>	Q111785162-7638590a-4ca3-444a-eb09-1623e0cd79a0
Q111888036	<https://law.emory.edu/faculty/adjunct-faculty-profiles/beaudrot-profile.html>	Q111888036-ba9569b7-4f9a-b777-c154-a68afe32948a
Q112046130	<https://www.stthomasthomasville.org/rick-buechner/>	Q112046130-95dc55b9-4fba-93b4-a5b7-ef0b6d1e3b32
Q112075661	<https://dornsife.usc.edu/cf/faculty-and-staff/faculty.cfm?pid=1022709>	Q112075661-abeda0b2-444d-04ef-9660-6346a4bb5ceb
Q1120801	<https://hls.harvard.edu/faculty/directory/10470/Kennedy>	Q1120801-dbb15711-5b0d-4e52-919b-c200ad533710
Q112114272	<https://irashapiroauthor.com/>	Q112114272-4b75db35-4894-d903-e880-ffe4b3dba095
Q112189281	<https://stevestrangbooks.com/>	Q112189281-34c5cf1f-4e97-b64a-eb71-93071d4acb53
Q112225711	<http://www.michaelamillemann.com/>	Q112225711-92e7c8d7-4db0-9d4b-6344-3b48e4c6f82a
Q1122303	<http://www.berlinski.com/>	Q1122303-90037727-403c-90ec-5608-68fbd8705264
Q112284	<http://www.charlieduke.net/index.html>	Q112284-5CE5D869-984A-40CE-8CED-BD7175CA3BAB
Q1124	<http://www.clintonlibrary.gov/>	Q1124-FD6041C6-0840-4220-A3B9-E03172F80FF6
Q112578942	<https://philmagness.com/>	Q112578942-8962197b-406e-169d-6052-8822aedd1b7e
Q112583752	<https://www.nicktimiraos.com/>	Q112583752-2d737f08-4301-1e36-aa11-fc175c67dca2
Q112817302	<https://rebhallphd.org/>	Q112817302-01e49086-45e9-a404-100c-3a2a486a47ee
Q113105	<https://around.com/>	Q113105-a2172764-46b7-e8d2-2530-ee84a1212176
Q113382855	<https://www.tudordixon.com/>	Q113382855-c5d8bc7f-4283-a36b-9472-853940854df7
Q11351111	<http://www.lauriegarrett.com>	Q11351111-4A4840F3-F65C-40CF-9789-A9C37AAD5D32
Q1135767	<https://corybooker.com>	Q1135767-9575c194-46ff-32ca-cfac-eb8cad72922f
Q1135774	<https://www.gardner.senate.gov/>	Q1135774-27495352-4719-0054-f1b4-2be3edb30105
Q113587724	<https://www.frostforcongress.com/>	Q113587724-2239036e-434a-38ac-80fd-0f0ed9cfb5b3
Q113588013	<http://joesforcongress.com/>	Q113588013-03b2a90a-472c-4a23-4f77-0614a9e1df66
Q113674535	<https://polisci.wisc.edu/staff/david-canon/>	Q113674535-498a2e56-42ee-eb22-21fa-9348eb603511
Q1138996	<http://michaelpollan.com/>	Q1138996-09AECD6C-8CBA-4FDC-BDF2-00BE4FC204B3
Q113990215	<https://www.kellyforak.com/>	Q113990215-8abc4ee6-489c-d6a3-f11d-1dd122ec139f
Q114033458	<http://www.alsturgeonlaw.com/>	Q114033458-ed7c5eda-44e5-1b5c-c63c-ac15952524c1
Q114142	<https://violetachamorro.org.ni/>	Q114142-86d1c105-4c45-3fbc-45ea-19c38fddb50c
Q114322	<http://danaperino.com/>	Q114322-E84836CB-1105-4B2A-979C-32ACC5811965
Q1143436	<http://www.cullenmurphy.com>	Q1143436-392250A0-9762-4B6F-85C4-1D54FD558C21
Q114857437	<https://www.kianacox.com/>	Q114857437-87F3F077-5ED4-4174-A570-DE8B0B275B81
Q115103094	<http://rudybouma.nl/>	Q115103094-1bc8af60-40e1-eeac-d95f-663457545c62
Q115148600	<https://www.zooeyformontana.com/>	Q115148600-3c9d0a1d-477d-6e8d-a084-b7594839db9e
Q115451989	<https://dianerosenfeld.org/>	Q115451989-ba91e58e-4f8d-2c7f-0731-838e0930b998
Q1163099	<https://www.electwebster.com/>	Q1163099-072286D9-653D-4883-A51B-3228A7B1228B
Q1164657	<http://www.davis.house.gov>	Q1164657-FA2D9F6C-C879-43EF-98E7-31CED6920CBE
Q1166592	<http://issa.house.gov>	Q1166592-7FFA1047-0656-4D36-ADD9-F5DAC31A69A2
Q11668	<https://nikkihaley.com/>	Q11668-2f8ebf7c-429e-3738-db56-2d08ccaf3a76
Q11669	<http://sanford.house.gov>	Q11669-9329D60F-D06B-4AAB-9DBD-1204B2BFB9C9
Q11673	<https://www.andrewcuomo.com/>	Q11673-0D656BD7-6352-45CD-81A8-69508DA8DC02
Q11676	<http://www.georgepataki.com>	Q11676-1a9d6bbb-4f57-0aa3-7129-48563dcebfd9
Q116788149	<https://www.ianvroweforpelhamschoolboard.org/>	Q116788149-355ed1bf-485e-7135-ad05-20bd96c86820
Q1167934	<https://castro.house.gov/>	Q1167934-e8db27e3-486b-615a-55d8-0fd2c1954ba9
Q116813780	<https://www.henrythomson.com/>	Q116813780-93eeba6c-4ed7-3c29-9e33-8c3469e371ea
Q116887290	<http://jenniferblock.com/>	Q116887290-42723cd2-4cff-b5dc-ddaa-83ff84eb82c1
Q116890779	<https://www.yoyoel.com/>	Q116890779-9408cb00-47df-776f-21c2-27b2347fd821
Q11702	<http://www.johnboehner.com/>	Q11702-016b6c04-409e-7e67-78ca-edc8b27553a1
Q117195541	<https://www.christopherfreeze.com/>	Q117195541-28ae57a7-44d8-887f-04f7-049e2db5bb49
Q11727193	<http://law.gsu.edu/profile/jim-martin/>	Q11727193-21FD79FB-930C-430D-B7E4-45339C428B30
Q1173953	<http://davidcayjohnston.com/>	Q1173953-AA98CB58-AFC2-4FE9-B10B-B3CFE2F71D7A
Q1174197	<http://david-denby.com>	Q1174197-3C6252CC-489E-441B-BDED-BF5690ACFCFB
Q1174481	<http://frumforum.com>	Q1174481-92BA34F5-62BC-4AFB-B5E5-3DD2ED8F264E
Q1174579	<https://davidgraeber.org>	Q1174579-2f5759c4-4750-db6b-b00a-a2408109eceb
Q1174641	<http://kochfamilyfoundations.org>	Q1174641-4e959896-4e2e-f2af-1640-ff326dd8a95b
Q1174815	<http://davidignatius.com>	Q1174815-1f75d1cc-bd35-495c-adbe-052ed7672ac6
Q1175610	<https://mckinley.house.gov/>	Q1175610-3F3AB0F5-F1EC-4201-8C32-CB4CAF30B505
Q1176464	<http://www.cincinnati-oh.gov/council/council-members/vice-mayor-david-mann/>	Q1176464-3B3E0131-FCBD-45B4-8EA9-BA025F98BA1A
Q1176475	<http://www.davidrohde.com/>	Q1176475-67A381CC-4EFA-47B5-ACD5-6223C6101AF3
Q1176561	<http://schweikert.house.gov>	Q1176561-A0B5F8FB-60D2-4212-8988-0D2E080A978D
Q1177127	<http://blogs.cuit.columbia.edu/dew35/>	Q1177127-f8be029a-476f-7753-678d-409739da6d22
Q117804769	<https://www.uchastings.edu/people/john-leshy/>	Q117804769-f3c0d5f4-48e8-5591-ddaf-354703fe495b
Q117860150	<https://www.erinreedwrites.com>	Q117860150-c5e601fb-4381-24db-23c6-bf0b17900202
Q11860	<http://www.silvioberlusconi.it/>	Q11860-0CF0EC13-A245-4063-8DDC-2703FC86800C
Q1188940	<http://dennisross.house.gov>	Q1188940-A721C057-2CA4-44D7-A1F8-B33A5C63F0BF
Q119546	<http://howardzinn.org/>	Q119546-86F054A8-C18E-43B2-BFE5-C38D58039B21
Q11989460	<https://milesobrien.com/>	Q11989460-79B367CD-EAE9-4559-949C-BD0BD0740143
Q12003	<https://www.cherfanclub.com>	Q12003-1c1ea7c9-45f9-6a38-0f00-daf58dd42fa9
Q120260	<http://www.martinomalley.com>	Q120260-e195632c-4db1-05f1-5a2b-66c077a5e35a
Q1204764	<http://www.whittakerchambers.org>	Q1204764-D6897D9C-485C-4CE8-A0D5-A0AB8FFDAD9E
Q12052943	<https://mariearana.net/>	Q12052943-24A147CC-6369-4DF6-A928-535437562EF7
Q12053846	<https://www.si.edu/about/secretary-lonnie-bunch>	Q12053846-ff513b3c-4ddb-d050-9cb5-44e216c78c41
Q12072950	<http://www.hwwmohf.org/>	Q12072950-FB690650-46A5-4AAB-80BF-95081AC10646
Q1209674	<http://www.dickgregory.com>	Q1209674-86e3ea24-4f59-ee18-c2f8-308ad4fc5644
Q1210194	<https://byronbrown.com/>	Q1210194-64cc11fc-49d1-9c74-d52c-4539cca2c678
Q121316053	<http://www.psgconsulting.com/>	Q121316053-f30b8dfd-458d-164c-b9ec-bdab4a768185
Q121483786	<http://www.davejamieson.com/>	Q121483786-df4bccd2-4b59-a26b-eb28-8d8a72161a97
Q121484939	<http://markbinelli.com>	Q121484939-070110e6-4277-b18c-8e57-5f69c9d2e56e
Q121507	<https://aliciakeys.com>	Q121507-CC680F0A-D6D2-4448-A276-A934FB97C05E
Q121742124	<https://jonathantilove.com/>	Q121742124-4b8caedf-4cca-e2fd-7351-8411477d6d8a
Q121746575	<https://binkley2024.com/>	Q121746575-75193934-4d4b-c61e-6683-e3bb1230a5d6
Q121995	<https://law.yale.edu/guido-calabresi>	Q121995-15b180ce-4980-aa3e-890a-19cf95d2b716
Q12214935	<http://www.zainabsalbi.com>	Q12214935-2d14f4e5-4e4c-5b07-45f4-dfe358c81388
Q1223298	<http://eriklarsonbooks.com/>	Q1223298-3A839D80-E6FE-491C-88E7-1DE129F3FBA2
Q1223552	<http://www.danielokrent.com/>	Q1223552-44e0d494-42ee-028e-1c7e-8770c776ea82
Q122461	<http://www.utexas.edu/lbj/faculty/galbraith.html>	Q122461-C1465B94-B59A-42EE-9CA5-8FEFDE85CC0B
Q1225	<https://brucespringsteen.net/>	Q1225-d074e415-4ad7-49d2-7ab8-6bb0076ee5c0
Q1226328	<https://www.dineshdsouza.com/>	Q1226328-B76E7D78-360C-46CE-A039-A4838FFFE278
Q122702969	<https://www.alexandraulmer.com/>	Q122702969-055894c4-4c0c-5542-4bb8-7ea8f734091e
Q122763632	<https://www.csis.org/people/joseph-majkut>	Q122763632-1e7bf353-4875-da57-0a1b-e926703d2f3b
Q122988	<http://www.tariqramadan.com/>	Q122988-F552BADA-A311-469E-AF4B-B03EC6389FEF
Q1231345	<http://paulkagame.com>	Q1231345-AC6FC98F-E654-4A71-9CC1-26CCD325F736
Q12344846	<http://alexepstein.com/>	Q12344846-0A706BC4-193E-4DB5-9D1D-1FE0CD800692
Q1235503	<http://www.peikoff.com/>	Q1235503-3E0ECE7E-65EE-4D82-81DC-CF5D4369FCAC
Q1235731	<https://mulvaney.house.gov>	Q1235731-FF8CC773-EBEA-48A5-9A2A-51F0A2E22E87
Q1237187	<http://www.ronsuskind.com/>	Q1237187-DF7DEC23-C3F0-4F3C-97DC-072E42C33546
Q123926219	<https://www.stephenfknott.com/>	Q123926219-cb2f8503-4339-d3fc-55c7-119eb9705af7
Q1239590	<https://donyoung.house.gov/>	Q1239590-BD7726E5-78F0-4465-9548-03DC77700044
Q1240224	<https://payne.house.gov/>	Q1240224-CA516110-EBA5-4825-8C71-E9A479A6CFD6
Q1242000	<http://www.donnydeutsch.com/>	Q1242000-7CB8A4FD-2F82-4D1C-BF40-1BF76029D585
Q124344563	<http://www.galendruke.com/>	Q124344563-35a0d55f-4fd3-05c2-232c-18ea8f8cea20
Q125121	<https://www.arethafranklin.net/>	Q125121-0E1F1581-729A-48C3-AD0D-6EF1EB47E42F
Q1252408	<https://douglasmurray.net/>	Q1252408-4bf829a7-44e1-aa9c-705b-81eae53b9f32
Q1256698	<https://math.temple.edu/~paulos/>	Q1256698-4C6FBFC2-B410-4BB6-986E-855B350ADDAF
Q1257959	<http://www.generalhonore.com>	Q1257959-e1868968-4b01-9f10-70a6-42f6f42d7a59
Q1259349	<http://www.dailykos.com/>	Q1259349-375EE8E6-B750-473B-B9B0-F5EF441B2CB9
Q1262052	<https://jamalkhashoggi.com/>	Q1262052-63582b7b-441b-4619-32b3-467918dfeca6
Q126225	<http://www.michaelshermer.com>	Q126225-60936B1C-E73A-4B94-88C3-63F48EFE0E79
Q1269048	<http://donnabrazile.com/>	Q1269048-95CFB996-18C8-4E87-84D6-F3D0F028D5A1
Q1270283	<https://www.normanlear.com/>	Q1270283-1022B64A-8DD7-4D7F-B75D-CC67A038B8EB
Q127330	<https://www.zappa.com/>	Q127330-8C0FB128-F932-4A37-8BFF-2BD29E53AF9D
Q1276395	<https://victorhanson.com/>	Q1276395-C3B878BB-AE06-4ED1-8A7D-F1AF44A93D89
Q127998	<https://president.ps>	Q127998-E0CC4D8B-A9EA-4966-A834-9106854A5144
Q12807	<http://umbertoeco.it>	Q12807-96b1a95d-4e32-08b5-eb9c-84917b4e2046
Q1281084	<http://grayson.house.gov>	Q1281084-72D7827B-944C-4352-A506-B467AEE5FEAA
Q1281204	<http://carville.info>	Q1281204-1bf71ac0-407b-87bf-0250-835ac71548e5
Q1282411	<https://www.markey.senate.gov>	Q1282411-9272BB85-C81D-47DF-86BD-B4F2C621B799
Q1282477	<http://royce.house.gov>	Q1282477-BFB35C47-DF81-42DD-8ADC-53BD5384FABC
Q128529	<http://www.paulmartin.ca/>	Q128529-E84CAE02-EA58-4545-B4FB-65C3E90F3E82
Q128553	<http://www.kimcampbell.com/>	Q128553-9551CB09-A464-41C4-BD9E-CE4EFFED9A61
Q1287635	<https://www.minneapolisfed.org/people/neel-kashkari>	Q1287635-8C48E18B-B31B-4A9F-9A8C-22F1887886AC
Q1287852	<http://loudobbs.com>	Q1287852-E0855BE7-6E01-4D18-BC30-625CD9A78D0F
Q128799	<http://rickymartinmusic.com/>	Q128799-1E5DBF05-41EE-490B-8084-EDEE4F572A1D
Q1289889	<http://clyburn.house.gov>	Q1289889-B155FB55-7EB8-42C4-8C83-F3B8504FF3CC
Q1289901	<https://www.haroldfordjr.com/>	Q1289901-a66bffdf-4b42-4eae-9495-8a1bfb3daef0
Q12908	<https://www.georgesoros.com>	Q12908-BF974019-B496-4F44-ABA4-464F4A9077EB
Q12927	<https://mlafrance.fr>	Q12927-52aef1a3-4814-adf3-1016-e1dc08be8d39
Q129478	<https://www.motherjones.com/author/david-corn/>	Q129478-EDA691BB-6E85-4C9E-AABB-15E03A737978
Q12978	<http://www.guyverhofstadt.eu>	Q12978-2aca0815-44a9-3911-9646-a47a350ea9e7
Q130024	<http://www.isakson.senate.gov>	Q130024-9FB3F633-BBCE-4921-A7E3-E463B70006CD
Q1306225	<https://frankguarini.com/>	Q1306225-b3bc25f7-4cf9-a6e2-bd01-67fb57026304
Q1306701	<http://www.stephenkinzer.com>	Q1306701-C6B1F838-EB65-4AEE-BAF4-8DEB08217D1E
Q131112	<http://web.mit.edu/krugman/www/>	Q131112-8BEFFC58-8795-4531-8611-F537051FB9DF
Q131324	<http://janetjackson.com>	Q131324-B7824D20-1D8B-4CC7-96C9-02E55616228B
Q13133	<https://www.obama.org/>	Q13133-E82A9FFC-B0AE-49B8-8CDA-32448123CE4D
Q1314332	<http://www.brockman.com/press/index.html>	Q1314332-40787361-90AE-46AB-8E95-75EB6F4E92BA
Q1314828	<http://www.rolandsmartin.com/>	Q1314828-32CAFC14-0847-4F44-8FE6-86CB6D4D4DAD
Q132071	<https://davidscott.house.gov/>	Q132071-6EC4643D-8F73-4CC1-9139-D91225F8DD36
Q1323196	<http://mikethompson.house.gov>	Q1323196-20F44DF8-CD90-41BF-8F17-2A6282ED2D87
Q132345	<https://www.s-abe.or.jp/>	Q132345-136ae1d7-438e-ebd8-54b3-fe95e1128ccd
Q1324820	<http://www.elainemarshall.com/>	Q1324820-06BF9905-94F1-4918-AA17-9FA36319AF59
Q1328142	<http://www.stan-the-man.com/>	Q1328142-419E15AC-E766-48C8-88EB-D0C946178B68
Q1329542	<http://jayparini.com/>	Q1329542-30D8AFC2-AEF8-41DC-99F1-10303A0AE7EB
Q1329618	<http://engel.house.gov>	Q1329618-93A35800-BF4C-4F88-8F41-C8008C44C699
Q1332310	<http://www.kilpatricktownsend.com/en/Who%20We%20Are/Professionals/L/LevitasElliottH208.aspx>	Q1332310-F3AB3A67-60D8-43BF-822A-79601FBEE9C2
Q133308	<http://www.mohamedelbaradei.com>	Q133308-2F14DCA4-1D62-41C1-8503-8D7454B8440A
Q1334654	<http://cleaver.house.gov>	Q1334654-56CD6353-7C1A-41CE-912D-B791E214624A
Q1337459	<http://mcgovern.house.gov>	Q1337459-69508F34-8633-4CE1-8595-4175A0FFD8A4
Q1340268	<http://garamendi.house.gov>	Q1340268-500A2551-013A-46BE-ACC7-B416A2ACB96B
Q134035	<http://rodneydavis.house.gov>	Q134035-CE2DC02D-03C1-4A10-A1E4-B0234D73FFD4
Q1344200	<http://doyle.house.gov>	Q1344200-032A91BB-8ADD-4AB2-8528-8D857E333483
Q1344707	<http://www.boozman.senate.gov>	Q1344707-93427C9A-03A5-4339-965F-2D71D56E6C67
Q1344743	<http://mcnerney.house.gov>	Q1344743-07056BA4-8281-4F68-A0B5-ACCC827B3C38
Q13475242	<http://www.ernst.senate.gov/>	Q13475242-101f6eb5-438c-4d19-6a24-02cede779b40
Q1348632	<http://www.naisbitt.com/>	Q1348632-afc791f1-4230-5179-0f32-9faae3574b8f
Q13522521	<http://www.benjaminschwarz.org/>	Q13522521-A3F27FD5-8473-4BB1-A2A3-A1B195255A31
Q13560902	<http://www.foxnews.com/on-air/personalities/kimberly-guilfoyle/bio/#s=e-g>	Q13560902-166B3A88-A2F7-47E3-9DDC-9BA87D26DD82
Q13562231	<https://www.marypeltola.com/>	Q13562231-1f10fb6e-453e-b52d-242c-7a44d08e9855
Q13562359	<https://ayannapressley.com/>	Q13562359-B41FDFC1-D08C-4DD6-93AA-6F19DAA998B3
Q13562364	<https://malegislature.gov/Legislators/Profile/CDC1>	Q13562364-44e1ef92-3984-4b8b-8dc1-2d0d4e00c4a4
Q13562375	<http://jocelynbenson.com/>	Q13562375-DD2A133B-4685-4153-9C01-9D05F61647F2
Q13562385	<http://www.lindarunbeck.com/>	Q13562385-7BA74B88-6ECA-48DE-AC06-0089DB532FC7
Q13562400	<http://www.ci.omaha.ne.us/mayors-office>	Q13562400-dbde2ff6-4eea-dd1c-68bc-9c8e769fc124
Q13562456	<https://ninaturner.com/>	Q13562456-aa9f29d6-4f5b-4d35-5cc2-c89e1304921b
Q13562489	<http://www.sylviaforsenate.com/>	Q13562489-abdd685e-4f51-cbe7-0faa-aff6c9055439
