?qid	?target_col	?target_col_guid
Q104735453	<http://www.wikidata.org/entity/Q6581072>	Q104735453-b2875702-43e9-561c-37d0-eaeaea0a42e0
Q104761974	<http://www.wikidata.org/entity/Q6581072>	Q104761974-3664d46f-4ba8-f03b-8623-5d23e0f01224
Q104764170	<http://www.wikidata.org/entity/Q6581097>	Q104764170-4B586F0E-887E-4A52-8575-16AFCB546B68
Q104783603	<http://www.wikidata.org/entity/Q6581097>	Q104783603-46a5ad73-ceb5-43b8-8a2e-efff06c52ef7
Q104791	<http://www.wikidata.org/entity/Q6581097>	Q104791-6CB42DB1-F471-46C8-A143-1A567FF9EE08
Q1048182	<http://www.wikidata.org/entity/Q6581097>	q1048182-138CE735-5EB6-4056-82A3-059517C6F2D2
Q104834042	<http://www.wikidata.org/entity/Q6581072>	Q104834042-a99eb925-1d25-4363-aea5-c168650882d3
Q104835199	<http://www.wikidata.org/entity/Q6581072>	Q104835199-1433e84c-461e-3fdf-8089-4dc3e22ca410
Q104836720	<http://www.wikidata.org/entity/Q6581097>	Q104836720-50aca4ad-a40b-4665-b956-0494ac4703a0
Q104856400	<http://www.wikidata.org/entity/Q6581097>	Q104856400-44dc2a9f-7a4e-4ae8-aa01-813103e8972c
Q104857238	<http://www.wikidata.org/entity/Q6581072>	Q104857238-29e22ae2-910f-4924-92e9-a0151e217d4c
Q104867920	<http://www.wikidata.org/entity/Q6581097>	Q104867920-3edb7ab5-ce82-4ccd-9549-591f011bd21d
Q104894795	<http://www.wikidata.org/entity/Q6581097>	Q104894795-786ef0c9-bf40-4c92-af2a-62e548d1b9f0
Q104936878	<http://www.wikidata.org/entity/Q6581097>	Q104936878-5f55860b-4b85-b6b5-e555-f3f9cd26690e
Q1049643	<http://www.wikidata.org/entity/Q6581097>	q1049643-7BEF20D5-9CF1-4FBE-93D0-3CD3662D027F
Q104999827	<http://www.wikidata.org/entity/Q6581072>	Q104999827-fd54a6d0-9021-4337-bd23-8b717681f816
Q105044605	<http://www.wikidata.org/entity/Q6581072>	Q105044605-8f0d8733-4d1c-5caf-3122-dd9d395bbd8e
Q105061782	<http://www.wikidata.org/entity/Q6581097>	Q105061782-089fe941-bb33-406d-b4bd-88380a86d6b0
Q105069906	<http://www.wikidata.org/entity/Q6581072>	Q105069906-E99C5233-F0C9-4A3D-9717-22AFA486C5A6
Q105103645	<http://www.wikidata.org/entity/Q6581097>	Q105103645-F54CE462-B8B8-4938-BBD6-DA796129E118
Q105142115	<http://www.wikidata.org/entity/Q6581097>	Q105142115-ff8f15bf-4916-2d26-8d82-dc527e5c8b87
Q105142375	<http://www.wikidata.org/entity/Q6581097>	Q105142375-2654f1c6-424e-f2a5-19bd-30a8ebb364fe
Q105167	<http://www.wikidata.org/entity/Q6581097>	q105167-4A906299-5545-49DF-9406-C74AE0E6CF0C
Q1052306	<http://www.wikidata.org/entity/Q6581097>	q1052306-5888EB49-5E65-402C-9A56-14884DF99922
Q105320353	<http://www.wikidata.org/entity/Q6581097>	Q105320353-9092f073-f1d3-438a-8a4d-4078b4d4e508
Q105320717	<http://www.wikidata.org/entity/Q6581097>	Q105320717-4b4b14ee-5844-4614-a77f-909a10e6048a
Q105353067	<http://www.wikidata.org/entity/Q6581072>	Q105353067-09f3662f-484e-38e3-0cf7-3ec8204883fc
Q105393552	<http://www.wikidata.org/entity/Q6581072>	Q105393552-139b22f6-4bf8-8a95-a42f-4ca0d4f47936
Q105425617	<http://www.wikidata.org/entity/Q6581097>	Q105425617-5d62637c-4b75-1978-435a-c061106f2671
Q105448418	<http://www.wikidata.org/entity/Q6581072>	Q105448418-fd6654ba-491e-3b66-92c0-262158718918
Q105453182	<http://www.wikidata.org/entity/Q6581072>	Q105453182-0ad89c97-c868-4a93-bd06-3641ec1aba55
Q105459066	<http://www.wikidata.org/entity/Q6581072>	Q105459066-3a6ab58d-780d-4221-a583-0f990fca508d
Q105460	<http://www.wikidata.org/entity/Q6581097>	Q105460-6F898154-9DDC-4577-BAF5-5FEE417818FE
Q105470833	<http://www.wikidata.org/entity/Q6581072>	Q105470833-c1251ec5-46c1-9c29-bab9-6977a1e701a4
Q105480	<http://www.wikidata.org/entity/Q6581097>	Q105480-C6BA2B15-0379-4A8F-BAF8-489598EEF292
Q105553206	<http://www.wikidata.org/entity/Q6581097>	Q105553206-79B7A69F-291F-450C-BD6E-6FD7DC01E3DD
Q105562743	<http://www.wikidata.org/entity/Q6581097>	Q105562743-3a96e028-9349-46db-87ac-e1527d9f5d3b
Q105626402	<http://www.wikidata.org/entity/Q6581072>	Q105626402-3ad7d97d-4043-ba33-53ff-01c377d1fa4f
Q105662348	<http://www.wikidata.org/entity/Q6581072>	Q105662348-6c95461d-e439-4e72-bef1-b4e7220064f7
Q105667	<http://www.wikidata.org/entity/Q6581072>	q105667-42EACB18-B530-4F16-99B0-C6D106416C3B
Q105667131	<http://www.wikidata.org/entity/Q6581072>	Q105667131-9e207b99-4b99-3c61-37fe-6eebd651b128
Q1057418	<http://www.wikidata.org/entity/Q6581097>	Q1057418-F5BF1D9C-C3E5-4330-87A4-E7C2C2321EA2
Q105750350	<http://www.wikidata.org/entity/Q6581097>	Q105750350-6c6c0714-4736-f755-7bfe-a14e109b1fdb
Q105756	<http://www.wikidata.org/entity/Q6581097>	Q105756-4170BBB5-9CF9-4B1D-A35A-3CCBFFDF95FE
Q105763523	<http://www.wikidata.org/entity/Q6581097>	Q105763523-d12e9126-7d73-4b51-b49f-7951f387236b
Q105763534	<http://www.wikidata.org/entity/Q6581097>	Q105763534-bcc83a08-a7a9-4a7a-a8bb-c5ccd735b157
Q1058	<http://www.wikidata.org/entity/Q6581097>	q1058-75F58E1D-2E79-4B09-92A0-44D23C857416
Q105817	<http://www.wikidata.org/entity/Q6581097>	Q105817-603D2096-FCDC-4814-8DEB-3663D9EE4532
Q105834537	<http://www.wikidata.org/entity/Q6581097>	Q105834537-3fbe2d25-bf37-4504-8b69-e473229aabf5
Q105840277	<http://www.wikidata.org/entity/Q6581072>	Q105840277-6F44D108-D434-4ECE-BF52-75E2024D8880
Q105849203	<http://www.wikidata.org/entity/Q6581097>	Q105849203-12f4853d-4e9c-c27e-2aa4-7a9d677b700f
Q105865073	<http://www.wikidata.org/entity/Q6581072>	Q105865073-E987FF9C-3B52-4B63-BA5A-DE6FD2D2C6DD
Q1059265	<http://www.wikidata.org/entity/Q6581097>	q1059265-8BB9FB20-B126-46FC-A588-B763176C8562
Q105946295	<http://www.wikidata.org/entity/Q6581072>	q105946295-2a976b31-4790-0099-ebd4-96b6344f363d
Q105946646	<http://www.wikidata.org/entity/Q6581097>	Q105946646-f39eb27c-485b-2a32-bebf-d38517f76ca5
Q105958873	<http://www.wikidata.org/entity/Q6581072>	Q105958873-244577A5-FBAC-4D93-AE1C-BECBA498EB8B
Q105958890	<http://www.wikidata.org/entity/Q6581072>	Q105958890-E5DE36EF-CC4A-4CAD-BF86-67684AC27CC8
Q1060181	<http://www.wikidata.org/entity/Q6581097>	Q1060181-C5DECFC1-5508-45C0-801E-C19F5EC54CF5
Q1060609	<http://www.wikidata.org/entity/Q6581097>	q1060609-6182CF36-1DE6-49C1-8188-C384BFFBA2F0
Q106089241	<http://www.wikidata.org/entity/Q6581072>	Q106089241-49aef092-498b-3df5-3d43-272249d83301
Q106169496	<http://www.wikidata.org/entity/Q6581072>	Q106169496-b326d2d4-4265-c7bf-c043-4727fa573e9f
Q106193	<http://www.wikidata.org/entity/Q6581097>	Q106193-C6483D6C-AC77-4173-ADF0-9AC4633B5FBE
Q106235	<http://www.wikidata.org/entity/Q6581097>	Q106235-73D073CE-0589-438E-8E0F-6FFE621EE19E
Q106287238	<http://www.wikidata.org/entity/Q6581072>	Q106287238-1e9290a5-57e1-4ea4-ba20-f88abcc85e4c
Q106315139	<http://www.wikidata.org/entity/Q6581072>	Q106315139-fefef746-b601-41ef-b552-70e88a3f550b
Q106316982	<http://www.wikidata.org/entity/Q6581097>	Q106316982-1C4125F2-2A32-44AF-A41C-8300A68B4165
Q106355213	<http://www.wikidata.org/entity/Q6581097>	Q106355213-babb7014-fe5f-4c15-b5cd-b4311c1cd625
Q1063677	<http://www.wikidata.org/entity/Q6581097>	q1063677-90628DD3-29AC-49F9-A2E5-10EEF37297A3
Q1063859	<http://www.wikidata.org/entity/Q6581097>	q1063859-308B22CA-5555-4BA8-A5F0-02147EEBE94F
Q106399446	<http://www.wikidata.org/entity/Q6581072>	Q106399446-4601915f-f7b7-4286-9f85-cf77f28feb1a
Q1064244	<http://www.wikidata.org/entity/Q6581097>	q1064244-9F1704FA-10E9-4C85-AF12-2673586BE318
Q1064383	<http://www.wikidata.org/entity/Q6581097>	q1064383-1561AAC5-A89B-450B-82A4-388634EC8599
Q1064457	<http://www.wikidata.org/entity/Q6581097>	q1064457-D5985C19-CF4E-48CD-BAE1-2F9F380D16D7
Q106448072	<http://www.wikidata.org/entity/Q6581072>	Q106448072-930aad87-4edd-28cc-0b3a-98deb574abf8
Q1064593	<http://www.wikidata.org/entity/Q6581097>	q1064593-5B5407D3-60F6-49B5-9C6E-437C45C32B7E
Q106465	<http://www.wikidata.org/entity/Q6581097>	Q106465-99E25B6E-1991-4CF6-A7F0-8CAD83387208
Q1064692	<http://www.wikidata.org/entity/Q6581097>	q1064692-5712C153-4DFB-4903-A6C2-CADAEA1C7A4D
Q1064695	<http://www.wikidata.org/entity/Q6581097>	q1064695-963BD889-9A3D-4195-A4AC-F91D002A4A4A
Q1064774	<http://www.wikidata.org/entity/Q6581097>	Q1064774-E414F39E-457F-4A14-8407-12313C38E6D0
Q10648	<http://www.wikidata.org/entity/Q6581097>	Q10648-42718719-106D-4029-BF93-732033DAD1C0
Q106480279	<http://www.wikidata.org/entity/Q6581072>	Q106480279-0e2e0feb-42b3-89fc-404a-6027306b173e
Q106481340	<http://www.wikidata.org/entity/Q6581072>	Q106481340-a0420258-4588-48b3-9a12-ffeb4db4416d
Q106490056	<http://www.wikidata.org/entity/Q6581097>	Q106490056-18a99c00-4cf2-c06b-ae8f-7ffd9f499f97
Q106513	<http://www.wikidata.org/entity/Q6581097>	q106513-1CF9C9C4-8D9E-49C9-A00B-3F1D972920BE
Q10652	<http://www.wikidata.org/entity/Q6581097>	q10652-2C4E5317-6304-4950-B037-A2094A180CE1
Q1065216	<http://www.wikidata.org/entity/Q6581097>	q1065216-C9DBF3B5-F8AD-4B27-B6AF-64028710B466
Q106522145	<http://www.wikidata.org/entity/Q6581097>	Q106522145-DA41D8E2-2047-41C3-A3AA-5EDB85EEF2E5
Q106529099	<http://www.wikidata.org/entity/Q6581072>	Q106529099-05447b5c-46c5-f56a-0090-8dad9cdd8838
Q106534716	<http://www.wikidata.org/entity/Q6581097>	Q106534716-7d7ad0a0-41f9-043d-cdea-9f5f77eab5f8
Q106540517	<http://www.wikidata.org/entity/Q6581072>	q106540517-8e92b6fb-4cdb-22e2-4a37-eb77cf2d38e4
Q106543540	<http://www.wikidata.org/entity/Q6581097>	Q106543540-21af140f-236e-4c3e-8988-af428cd5e739
Q1065595	<http://www.wikidata.org/entity/Q6581097>	q1065595-9ED6F4E6-EABA-49B1-83DD-F5A3CF48E9BE
Q1065683	<http://www.wikidata.org/entity/Q6581097>	q1065683-42680222-22CB-4447-B8E5-232A37851580
Q106570273	<http://www.wikidata.org/entity/Q6581097>	Q106570273-D6A6B0CD-B098-4E96-AFBF-30849A03609B
Q1065727	<http://www.wikidata.org/entity/Q6581097>	q1065727-085F8531-485A-4545-8E88-1C969C586608
Q106579388	<http://www.wikidata.org/entity/Q6581097>	Q106579388-72ae5e9f-48a6-01f1-0cfb-25011df2a5b5
