?qid	?target_col	?target_col_guid
Q13562231	"207620"	Q13562231-6270406E-D40C-4215-9F8B-1FC02B02587C
Q13562293	"68493"	Q13562293-B55B1A97-C3E8-44E0-B75B-5D03E1C6AE58
Q13562359	"122700"	Q13562359-72617547-45be-8cb2-1041-b4aeba784bd7
Q13562489	"49734"	Q13562489-89d807a1-4bde-6462-372a-0ee09e11d098
Q1363468	"21799"	Q1363468-e219459f-48a6-5eed-7972-1e8e51133974
Q1364820	"179444"	Q1364820-d7531a10-494e-a17a-6c0d-c73a754ef9be
Q1365787	"542"	Q1365787-207570BD-6597-4E93-B40D-91F91054CA3E
Q1368315	"26715"	Q1368315-1A674928-B88E-4E25-9897-AD19A534B4B7
Q1368405	"23644"	Q1368405-8969960C-5354-481D-B24C-45238AF6268B
Q1368417	"26728"	Q1368417-E85A69A1-D38E-4F0C-85F5-5D2EAFE43D3C
Q1370968	"26904"	Q1370968-4B0CB1E8-FA79-406F-A121-98E04369AC15
Q1373548	"4403"	Q1373548-FD2C38C7-EC06-4DE0-93F3-3150CF4C388C
Q1387868	"10813"	Q1387868-8DAD57FD-0E49-4503-A36D-C8C4630C0140
Q1397290	"55787"	Q1397290-DB5D006B-5EAE-44F5-98BE-29167EE07F15
Q1397303	"28399"	Q1397303-DF2ED9A4-FDF7-482E-9E77-36AE77FC4B06
Q1397331	"41929"	Q1397331-B0E3737D-C473-4E8B-AA7C-3C0B585CAEE1
Q1397359	"2979"	Q1397359-36B0740C-6107-4802-A97A-0B1C7261FFAA
Q1406115	"69119"	Q1406115-F1BBD7CD-5435-43CD-A6C8-8A504161BCDD
Q1415243	"11853"	Q1415243-76BB0359-4A6F-4633-B0A0-E60A4D19717B
Q141670	"118"	Q141670-533CDF00-0849-44C0-BAB7-89B1334C4496
Q1427943	"50146"	Q1427943-99F7C6FD-6252-4903-8F73-F1046C88584B
Q1431761	"119463"	Q1431761-57AD4DF0-1978-4368-8231-07EA39679EE8
Q1432143	"26891"	Q1432143-7F3DD24F-F5AF-469E-8EB7-4CFC42EE39BA
Q1439421	"125319"	Q1439421-43483C01-955D-41C4-91ED-3029BA98F642
Q144226	"23398"	Q144226-CF485B2F-A632-4219-9D96-E8AE99875834
Q1444483	"27120"	Q1444483-2FB866B1-D709-41F5-9D2D-13BE40C90EF3
Q1452454	"46559"	Q1452454-21a41273-49d9-cdc5-5f5a-f4d9992558be
Q1464697	"26895"	Q1464697-145EA448-008F-4543-B5FC-C4D200211BF5
Q1494930	"8749"	Q1494930-254B780B-3B83-4A52-A9DE-2A638E8D42E6
Q15052239	"51216"	Q15052239-84C7912A-566A-4D65-86AE-59AFA2E665CC
Q1514859	"95078"	Q1514859-044786BD-3479-44CA-AAD6-9A830E3B9A16
Q1516680	"26782"	Q1516680-F434755C-E126-4BA3-B97B-0755834A0D26
Q1521384	"34167"	Q1521384-2EB0405C-11E8-4496-9422-E30497980D7B
Q15257	"296"	Q15257-770AF71A-E975-45CA-A7E2-EC72F6C52911
Q1525924	"418"	Q1525924-9380A1DA-976C-45B3-A037-72C24DE0C06C
Q15304910	"145379"	Q15304910-7FABC490-0230-477E-AB2C-1515C3F6DCC4
Q1531120	"24046"	Q1531120-F25B3D9A-1050-496C-8494-C6224DCEC78E
Q1545023	"101985"	Q1545023-94ED3CF2-B690-4F45-8E3C-2C4AA418DC3D
Q1545391	"4360"	Q1545391-7CCEDFAF-F414-42F7-8FF0-26649B387CC0
Q15505606	"4315"	Q15505606-8aa3c80d-40d4-93c2-3e95-afa650571b81
Q155125	"18919"	Q155125-7B3F04A8-860E-47F9-816C-D7D20F22FF9F
Q15527022	"69087"	Q15527022-BEAB5F51-0CE6-444E-AD90-95FF7841BD1B
Q1555314	"17318"	Q1555314-FE8BE0DB-452F-4BB9-A57B-A8D832995F68
Q1556541	"28338"	Q1556541-B08D85A2-FE79-4DA1-8C04-4440FD267B46
Q155985	"27054"	Q155985-F554CD0C-C9E0-4DF4-A85D-D41368B84CAA
Q1582038	"144010"	Q1582038-9a66b676-42f7-8f3f-a4e2-8799ac90e82d
Q1586830	"102408"	Q1586830-D166284E-150B-4394-94C3-188D21D61FE3
Q1592517	"57781"	Q1592517-71EB98B3-332A-4C2E-9DFC-F6F66ACD9205
Q15963996	"146146"	Q15963996-EB309B64-1DCB-49D3-B721-63F495C8504F
Q159684	"527"	Q159684-7A589B2D-D9CE-4A32-B0E9-E198485076BE
Q15972549	"147492"	Q15972549-7293f845-43d9-ae8a-4254-505c16c80c10
Q160157	"53278"	Q160157-15A66220-A7DA-4E9F-B757-99A6D16FC01E
Q160181	"3834"	Q160181-3D96C4C7-4A29-429A-9561-BB6E4EF3E571
Q1605321	"21703"	Q1605321-1C8E8C8B-87C8-4925-93D2-EE5C712747AD
Q160582	"54675"	Q160582-08B37E34-75A6-4A1A-8448-32D03A35A380
Q160717	"26739"	Q160717-8C9E8F43-6BEF-435A-BDB7-68F16B5F4E01
Q1610417	"384"	Q1610417-84F2F3A2-CF45-4510-9A36-962025227415
Q16106255	"36488"	Q16106255-c9742057-4eae-6b02-a75a-2d395b31f4a7
Q16107138	"628"	Q16107138-c94b580d-4c14-a0de-8cf1-42569d4ed3e0
Q16122924	"30073"	Q16122924-83F9D7AD-FF2A-4291-B6D5-09F475D225D7
Q16145531	"52123"	Q16145531-96AEC852-9C94-434C-998B-6DBEB296DE33
Q16145661	"59549"	Q16145661-B340E5A8-9BF2-4804-9172-ECB333518425
Q16146788	"116801"	Q16146788-796A9615-4555-4DF5-86AA-AF781B2BF9AE
Q16149887	"3524"	Q16149887-8A450F55-6EBF-4AB7-B6B8-D7C2F70ECC9D
Q16151975	"6544"	Q16151975-883AADFD-CC32-46E1-B886-91AEDC3354C1
Q16185594	"12492"	Q16185594-2746DB00-32DE-4092-BC80-DDAF5905A893
Q16186841	"7551"	Q16186841-3c5d5654-4306-fca5-0af7-d5d88a52d774
Q16187103	"10551"	Q16187103-3DC54693-ED5C-4105-834F-820DACF0A524
Q16188847	"71264"	Q16188847-6BDACBB1-15B5-4E94-8C7F-A3E578AF2F3F
Q16189291	"121872"	Q16189291-91d35538-40a2-2a57-f567-d252dddf22f3
Q16189318	"3406"	Q16189318-197758F3-A6A9-49A1-9202-BE5CEA28BFED
Q16192221	"150182"	Q16192221-EF479BEF-4C0D-4843-89B3-547E795BF8D1
Q16194037	"6399"	Q16194037-35BBD3B1-B39C-42E7-9869-BE9E57A2E62F
Q16194212	"37676"	Q16194212-D58F3644-CE87-401E-80D5-C1173D07EBB9
Q16194357	"127407"	Q16194357-804D2DDF-9D18-440E-B7E8-04F36A23D5B9
Q16194422	"102781"	Q16194422-aa4a252a-4a3d-6161-2c8c-b8f347689607
Q16195097	"146129"	Q16195097-6A2238CC-FE9D-4E26-9546-6E65A680554B
Q16195304	"106528"	Q16195304-09F6213D-4FF7-437A-8196-DC5B6C9F1AE4
Q16195313	"43663"	Q16195313-D77FE226-B59E-4433-A00B-4AB3F1A452AA
Q16196710	"142164"	Q16196710-6dfec3c9-4d22-3b58-53a2-ee299086de2b
Q16196834	"20157"	Q16196834-FF918777-580B-4EF4-9ADC-CC6394A9C7B7
Q16197421	"119120"	Q16197421-010A267A-57D5-41F1-8BB4-0DAB25A7968C
Q16198552	"121949"	Q16198552-A089FF7B-E691-4DB2-BE34-7AE89338B4D7
Q16199304	"28088"	Q16199304-9793AA16-6913-4F11-8B42-5342A48B4C68
Q16200445	"135123"	Q16200445-08E338C5-E830-4BA1-B17A-EFE6F89AE971
Q16202473	"148696"	Q16202473-8ed6a1e2-4def-787d-15ce-8cd55e7dcc74
Q16204904	"29749"	Q16204904-AFB01145-530C-4159-8968-FD41E2886B69
Q16205062	"154115"	Q16205062-62ee98d6-4849-decf-152b-0f312b792e0e
Q16205541	"125548"	Q16205541-76BC5EBC-D869-4CF5-9F49-EBAF1CABD3D6
Q16206735	"147013"	Q16206735-4331D91C-ABFE-449D-85AA-A55C40D8F5F9
Q16208237	"114270"	Q16208237-F42DF7B9-2642-45F7-9BB9-9B233CB469C8
Q16209663	"140395"	Q16209663-091D8566-304A-4286-9C92-D02C96344F75
Q16210478	"54061"	Q16210478-4DE943E3-CD28-4BC2-939C-860888F378E1
Q16213733	"49637"	Q16213733-0DDC89EE-012F-4580-BE9F-EE2D616A8407
Q16213961	"134493"	Q16213961-7C881D52-6C25-4225-881B-B8B50F864E81
Q16215159	"123695"	Q16215159-033FD6B6-BF9F-4F9E-8F38-A6F5EE663BFB
Q16215583	"125989"	Q16215583-db79266d-44b3-6242-e6a2-efb6cc59cddb
Q16218474	"123732"	Q16218474-525D5DBF-83B7-4F40-A191-8CC14A5ABEB2
Q16221073	"138155"	Q16221073-D24B511E-A6CC-4D78-A042-C7F2CBFEF087
Q16221257	"110252"	Q16221257-8424E216-CF98-49C5-B757-E497EB597A38
Q16221674	"109345"	Q16221674-ee1da274-4c43-b878-faea-0103b2b8bdcd
Q16221710	"157139"	Q16221710-2425db30-4fb7-64d7-118b-539c93b8e3a6
Q16221742	"117101"	Q16221742-F010F68C-6DFD-4B4A-8D73-AA751F08EEF5
Q16222376	"146099"	Q16222376-ab52ed03-4256-abef-e367-01cb5de2ccab
Q16222460	"154457"	Q16222460-D8113ACD-D86E-45D9-85F7-8500C6470124
Q16224587	"139030"	Q16224587-2C77A4F1-8A55-411D-AF32-BB5C65A17E86
Q16225689	"137400"	Q16225689-810913BA-6598-4C9B-BC2E-25E7A8211F2F
Q16225780	"121681"	Q16225780-aba61254-43d6-2207-87a1-6cdef0c19f90
Q16226012	"123724"	Q16226012-14FF341F-5A79-4610-A0BE-E7EB91D92E82
Q16230581	"10066"	Q16230581-C5394371-13F3-4FF3-9530-03EAB14E31C8
Q16230585	"69075"	Q16230585-3CDD4763-F73B-4292-A6BD-DB62C2C6A4CA
Q16240994	"32085"	Q16240994-AEDD4154-7B88-49F3-AB92-0B8E63EBC7AD
Q1628398	"109344"	Q1628398-CCB819B0-87C7-49C2-83DD-6798D9272786
Q1631754	"27001"	Q1631754-3B858568-C8A1-4C88-9C14-BDBFD9E0BF7C
Q16466637	"98087"	Q16466637-AFC1B4D4-7E77-4E27-AAB2-79B560F35FBF
Q1647301	"31969"	Q1647301-467CC681-68A0-410F-8338-5E771792D164
Q16476	"1677"	Q16476-9E7F858D-F400-4D66-82B1-2F9C98E6CC83
Q1665842	"65306"	Q1665842-5A3E7D96-9295-4382-8B04-23E3909AA778
Q1667920	"39948"	Q1667920-81409E95-A824-4BF7-9257-20334B60CEE7
Q16728087	"148899"	Q16728087-F1E6045B-A1AC-445B-8A83-9460D343FF05
Q16729873	"109789"	Q16729873-8BBE10ED-70F2-4E88-A8B0-2F60945DC0CA
Q16731303	"147764"	Q16731303-27c0a0a7-4c4a-438e-2623-138833b79965
Q16731415	"106483"	Q16731415-8E2F8E8A-D664-4A5F-B7FC-CF5B495DAB77
Q16731643	"31618"	Q16731643-FC2A7879-CAEE-4529-A5E4-574CE8A99AEF
Q16732112	"144854"	Q16732112-7B5BD1C4-6604-4EF5-97B5-54CFEEBF0295
Q16732298	"139826"	Q16732298-015330D8-CEB9-4CD8-9C4A-EF33466077C3
Q16732543	"140406"	Q16732543-F77EF4FD-8761-4A06-B0E8-0977093ECED8
Q16733285	"51522"	Q16733285-CD3BC725-FAC9-4398-B08C-2837E5F84FC3
Q16734103	"161376"	Q16734103-b3f01977-431e-2ada-38ce-40cd78fbec15
Q1674465	"265"	Q1674465-BD7585B3-29DB-4C86-AB49-DE1FE9872795
Q1676304	"22187"	Q1676304-C259535D-FD31-463D-A686-C64B9EE647A3
Q16769571	"73611"	Q16769571-CB8E0C95-17A8-4760-BA40-7CAC1BAC9CD9
Q1679884	"26905"	Q1679884-E71A57AD-190A-4628-89B2-F71397A14E6B
Q1680110	"31916"	Q1680110-49DAC448-CA68-42A2-8339-158959A8AD81
Q1683881	"103482"	Q1683881-F41C38E4-7046-444F-AAFC-5892CE088A2F
Q16846234	"135477"	Q16846234-9C0352DF-07EC-40BA-B642-250730E3D6BC
Q1684857	"5148"	Q1684857-24CB5158-701F-4C24-9A8F-C84069B6EF5E
Q16849797	"151831"	Q16849797-FF1B361C-5972-4927-B423-14C8C76E9D0E
Q168592	"101907"	Q168592-8C04CA1F-D6D8-4AB4-ACED-CF3041BE4D16
Q1686295	"28769"	Q1686295-1E947058-7C80-49E3-AEF8-9580E5DCF9DB
Q1686330	"93509"	Q1686330-A23668A3-1561-4C53-AF65-B93D7ACEFA32
Q16875249	"138801"	Q16875249-8177A179-0B6A-4C52-9469-9E920B281833
Q1689111	"106744"	Q1689111-DFBE9642-01ED-4600-97D8-8CEBAAF25D61
Q1689219	"26867"	Q1689219-5B720AD4-C1E4-40FA-831F-2A4AF71CE8BE
Q1691395	"34212"	Q1691395-441AA222-8DE4-49E2-A478-A84AF3C38D1B
Q1691639	"116545"	Q1691639-5FE1EC8B-21A4-4980-9FBE-9793F791201F
Q16979824	"360"	Q16979824-5C5B7A73-293F-4F4C-B350-FE6326870235
Q16980175	"147381"	Q16980175-B718E38F-23F1-4795-B452-4FC75EE126CE
Q16982345	"152477"	Q16982345-EB5386CD-66A6-4746-8FF2-38A3038675D1
Q16983352	"77351"	Q16983352-bd8b1992-4a37-5db0-5b89-3884f3ed3fcb
Q16986752	"150886"	Q16986752-150400CF-A12D-4C45-96CC-2DEC2B67C89C
Q1699277	"31780"	Q1699277-CC3A5F7D-433D-4627-BDF6-3DA327E375B1
Q1699486	"108811"	Q1699486-1E4A97A1-A07C-4292-B69F-A18E7EEDFE6C
Q1699908	"617"	Q1699908-57A15867-3611-42E8-AB5E-824011563652
Q1700027	"553"	Q1700027-DA3D03CD-2413-4112-80B7-D5CC95AE69B4
Q1701257	"26894"	Q1701257-41E83225-6AE1-4F38-8D29-E052A72AFB9C
Q1701732	"22186"	Q1701732-046203EE-724A-4F6A-9A71-9CFEA22F981A
Q1701747	"246"	Q1701747-79024ECF-F326-411F-BC20-CD6484F0554B
Q1702210	"17710"	Q1702210-b982160c-4aa1-6efd-6343-55ac6dd1aec5
Q1702828	"2612"	Q1702828-E179B0A4-FA1A-441F-AE83-0627337884CD
Q1702841	"121117"	Q1702841-F57B9BFA-116C-4BF5-9857-997FEA56FB46
Q1703840	"29713"	Q1703840-B3100F1C-9A83-4A6F-97D8-80952F434730
Q170581	"26732"	Q170581-1B4EE397-90CA-409A-955B-14C4F2C7333A
Q1707784	"141275"	Q1707784-9AC459DA-6654-48C7-A50F-C99CAAA16260
Q17089502	"144514"	Q17089502-47987D6D-9EA9-4D6C-8CA4-7167F5F69AAC
Q1714165	"105566"	Q1714165-150883B9-F5C5-4601-BCBB-2010C657AF4C
Q17160419	"152270"	Q17160419-1AC212C7-103B-4BD5-ADCA-2C9D60416C76
Q17183308	"153729"	Q17183308-13E4ED20-AB66-40E1-BC05-656D8C59F813
Q1729888	"126238"	Q1729888-390C8C3E-D59B-4739-B9A0-062BF21C27F8
Q173839	"46034"	Q173839-88688C34-E9D7-42A1-9F4A-9CF991078B58
Q17386504	"146274"	Q17386504-BD69B8B7-D84F-40AA-829C-DA8FA62CB73C
Q17388892	"146255"	Q17388892-CA27F3B3-D2BA-45D2-AA6D-F76009686EDE
Q17402717	"151330"	Q17402717-F6D775BF-03D6-4554-A962-BE5323C08232
Q17411341	"155242"	Q17411341-60cfbdb4-485a-27ae-543e-c153271a8a69
Q174264	"26765"	Q174264-B306A4ED-6018-4C20-93FE-1A93CF1B0C4D
Q1758507	"27037"	Q1758507-E49677D5-3D58-4208-8128-3E6FDB004881
Q1758631	"26798"	Q1758631-6415FAFE-B810-4AEA-BF24-27489EF471C8
Q18045052	"146299"	Q18045052-95245982-1DC7-44AC-97D0-2498AD350E03
Q1806078	"57769"	Q1806078-0FA5AA17-5585-465A-963F-ECEFF3F6E1AD
Q18159074	"123219"	Q18159074-D35BD04B-2838-487B-A80A-3818C12BF395
Q1819021	"4443"	Q1819021-E6D21904-A712-4D0B-9179-A672D284DF01
Q18211057	"152539"	Q18211057-AA6E755D-66D2-4836-84CB-51311A232E15
Q1822266	"121782"	Q1822266-EF7B1FA0-6469-457C-8409-E0E15817BD49
Q182551	"26911"	Q182551-7068FB52-BA91-4F3B-B2F5-30F30296D717
Q182788	"26821"	Q182788-90940377-3E8A-4DCF-8696-0B71789B1877
Q1827902	"17852"	Q1827902-A24CD59F-B242-40CE-A013-394385F57402
Q1855840	"26754"	Q1855840-DC008B5E-0924-4F4E-8404-6B2678DA9459
Q1857141	"9026"	Q1857141-451EFA55-4EDC-4031-8596-701A8F717714
Q18619043	"152546"	Q18619043-B2FA48A4-2971-4E7A-8326-09FFA4CDF432
Q18619268	"151178"	Q18619268-D2213D4C-25F1-48D4-B433-9C447EABA795
Q186215	"8158"	Q186215-2C132BD8-CCBE-4756-819A-83E745400C6A
Q18631143	"153934"	Q18631143-B9FD31F3-5D7F-4185-97A7-00C91A153F9D
Q18631218	"152113"	Q18631218-79005BF2-B2B8-4DF3-961A-8071A8DE4D7C
Q18631237	"150281"	Q18631237-7DD929A8-FCC2-4822-8BDD-F8F2A1C425EA
Q18631366	"146290"	Q18631366-DD0DEE7A-4F2C-4E1E-86E6-E92C40F2ACD1
Q18631509	"152968"	Q18631509-2F2DBD79-44D4-41E4-8777-0136093C0F39
Q18631533	"137676"	Q18631533-DBFCF9A0-C791-4F2E-9190-145D0316A6D3
Q18631698	"6261"	Q18631698-e5265430-4958-c657-f953-786a46ad8a2a
Q18631846	"133557"	Q18631846-6F240858-6736-48EF-85A8-58FCE316B471
Q18637943	"152164"	Q18637943-E15D7FAF-901A-4F21-B214-5B35BAE6A396
Q18639742	"116911"	Q18639742-F3237B51-EE5F-49B7-AD0F-A67230CA77B7
Q18683775	"155414"	Q18683775-077D4CA5-29C8-4662-81A0-03C0EBEFACB8
Q18683976	"136062"	Q18683976-A31413DB-7FA8-4AE5-86F3-9DA390E8DC12
Q18684027	"128380"	Q18684027-e6197e18-4ad2-ff3c-1f3a-a7cc77468bd9
Q18684598	"150701"	Q18684598-EF7E33C0-A887-4672-AE8B-C5D04B8F64A6
Q18684853	"135714"	Q18684853-8d7e47ad-4943-0c6f-970c-a8cd297c6f8b
Q18686110	"154233"	Q18686110-646333F9-3AE3-434E-9C79-BF3F91DE895A
Q18686454	"155424"	Q18686454-8E3ABBCA-7583-47A5-A94C-04A16DA30CB1
Q187037	"34433"	Q187037-F1D0D3B9-CFCE-408D-A19C-016A352B9CDF
Q18739104	"155929"	Q18739104-b014db82-405a-7144-5e16-5ed23dcb9d04
Q1886758	"21780"	Q1886758-B40751C0-515D-45CC-BAC6-5AA30A03557C
Q18978140	"153141"	Q18978140-4BC361E2-3FCA-41E3-B484-C8B591302E35
Q1900000	"119481"	Q1900000-1F7C0DFB-781D-444E-BE3C-54A18C1FF916
Q1900355	"26238"	Q1900355-0F3F8CAF-6512-4025-957F-30AE6196C2EC
Q1900418	"12023"	Q1900418-73422902-7C43-4751-95FD-B8AB032AC214
Q1902106	"34230"	Q1902106-65ED2066-88CE-463C-BC90-7B733A37654F
Q1909268	"22184"	Q1909268-34366E06-DC2A-47B5-AD01-8F66AF3E2A16
Q1928589	"44728"	Q1928589-4E52267F-A49B-4D94-B59F-97718CE463C2
Q1931352	"2453"	Q1931352-0F26CAF2-8824-4BCB-AEDE-66196B554E4F
