?qid	?target_col	?target_col_guid
Q105763523	dilawar	Q105763523-ECCF69C1-2ED4-41E8-A298-96A9810F9A22
Q1058	narendramodi	Q1058-246aac9f-4b05-7871-d711-3070ab4b298d
Q1058	narendramodi_in	Q1058-5D63B393-EB4D-4B8E-AFD0-84E0183AE8EE
Q1058	pmoindia	Q1058-47c35f76-45c7-ff3f-0080-7d3964a165a1
Q105834537	icancallubetty	Q105834537-fcd1c6b8-4efd-88b3-a8dc-df222085e0c0
Q1059265	ChakaFattah	Q1059265-69511028-990F-443A-81AF-19B92C1E186D
Q1059265	chakafattah	Q1059265-B2F3B63A-E917-49BB-BA96-073FBF0DF2C1
Q105946295	GingerOtis	Q105946295-117B063B-C2D7-42BC-A219-BB4D1EA23131
Q105946646	PierreTABC	Q105946646-beb88bfc-46be-f10c-289a-460cd660b9c4
Q106089241	jbletlow	Q106089241-316c2a65-434a-9e7b-770b-9adb68944b33
Q106193	larsulrich	Q106193-1592e9bd-431d-1ca5-dd10-8869560a6b48
Q106315139	ValArkooshPA	Q106315139-f69725b1-4a6d-dbb3-7f54-7265d44c7071
Q106399446	Kathy4Truth	Q106399446-EDFD5716-3CFC-4E07-B3FF-61A863C82A39
Q106465	JohnGrisham	Q106465-B21B41E7-7A73-43EF-9957-0F8DE1789A1F
Q106465	johngrisham	Q106465-2B822F19-7071-47D1-8F42-110FE6CB868B
Q10648	GordonBrown	Q10648-699fc0ae-4c1d-cc58-cb11-7b978ea5f895
Q10648	OfficeGSBrown	Q10648-B596C79B-B45F-426D-AFD4-DD3D9D9F54FA
Q10652	AlexSalmond	Q10652-ef792929-4fcd-53bf-a60d-e5a248627734
Q106529099	MeredithSumpter	Q106529099-26366ed2-4312-1685-53eb-8acca1914721
Q106543540	SBF_FTX	Q106543540-d81385d2-4c5d-1aa9-4c0b-c6841e0aa21d
Q1065595	charlesmurray	Q1065595-d8e6d9db-4d57-fe2b-11f1-b74a5e77f505
Q106570273	graemebd	Q106570273-99bf5aea-4912-7f96-ce20-eb8ecb38f829
Q106579388	Emjayktvb	Q106579388-4709787d-4ccb-057e-651c-e820bcd633e6
Q106589463	jamalgreene	Q106589463-b5b86a88-47c2-71af-f9d1-3597bee68c7d
Q106617240	leilanathoo	Q106617240-838bb831-4a97-48eb-af07-cf47a68a7229
Q106694209	gamarrae	Q106694209-a3dfd97a-4cf7-eb72-4f51-22c14483fcec
Q106804665	SallyBuzbee	Q106804665-7a33e07b-4bad-e54d-a188-8455316b10dc
Q106997	jamieleecurtis	Q106997-51c2b7e0-4610-1d70-a30c-1b563bee3bf5
Q107037	LeymahRGbowee	Q107037-90DF0A4B-5151-45F5-A0A4-D94622D9270F
Q107299118	MattMahanSJ	Q107299118-7661e000-4b1d-6ae0-cf13-4dc4459afac2
Q107340439	dasher8090	Q107340439-83664bc3-4d04-6b88-de1e-46178925af20
Q107358884	benwallacewells	Q107358884-9d00c66e-4799-5e8b-f044-91989886b65d
Q107394850	LeeSatterfield	Q107394850-7F00F5BA-363F-46CE-89C3-9D0515B2C6E9
Q107437267	mccobin	Q107437267-6a68aa2a-45a0-7bff-e8d8-afd40c2094d2
Q1074614	IshmaelBeah	Q1074614-F41E6198-1FC5-41C2-B0C3-EA66C6378D5E
Q107462802	herandrews	Q107462802-e5b47551-4cf3-edc4-8890-be8845e8cfee
Q107588975	julillykh	Q107588975-4425dd2f-4552-253f-d8ae-50d1eda8797d
Q1076935	chrisabani	Q1076935-33e4e9eb-43ee-ae58-f881-a56f1c34a710
Q1076962	Cmdr_Hadfield	Q1076962-4E3354E4-2E56-4FE4-AAC5-84578162F934
Q107707822	ShirinSinnar	Q107707822-1635803e-47c9-9883-2d58-e2d558d92686
Q107749533	TheWebster	Q107749533-d837ba1b-4023-b721-ca92-74d7d12b6afd
Q107751052	MichaelCBender	Q107751052-5315eeb8-4d1e-3a08-056b-b68bca548417
Q1077594	ChrisMurphyCT	Q1077594-703E9A93-2933-473D-ADC9-702D2F3EDF41
Q1077819	ChrisVanHollen	Q1077819-88c13942-40b6-95f3-9825-d3ab391152dd
Q1077819	VanHollenForMD	Q1077819-BB57B606-D95B-4FE7-BDA9-9ABA6F3ABEF5
Q107863952	RepShontelBrown	Q107863952-e5badac3-49a0-8f7d-f0c5-171fd8d35bab
Q108146377	fredguterl	Q108146377-01D3361C-C399-4817-94DC-5F98DADA2E9F
Q108301435	davidbozell	Q108301435-a918896e-435a-cd5b-16c4-3af157167a9f
Q108333790	TamikaYNunley	Q108333790-59fc0b02-4c97-0789-b6d8-5c7734dfe6f8
Q108419247	catherine_lucey	Q108419247-7aead438-4b77-398d-16f3-ad5207d247fd
Q10853588	KamalaHarris	Q10853588-D643CD41-74EB-47D0-9EAF-988159A00441
Q10853588	SenKamalaHarris	Q10853588-515f3480-426b-39a4-3f3a-11c73f976df5
Q10853588	VP	Q10853588-aac0dd30-4417-e75b-68b3-c7d505835f82
Q108540232	alvarombedoya	Q108540232-3d5ea982-493a-6310-0cc4-a4e761a1d2bb
Q10857432	PavloKlimkin	Q10857432-79b9bb28-4b5b-7c2d-0d03-278e613ffbae
Q108757404	beverlygage	Q108757404-3287ec68-4b39-9ce8-7193-aa299c26e40e
Q108793477	FrancesHaugen	Q108793477-a51e601f-4d58-dce5-e154-5e4c4c5e5352
Q1089199	chucktodd	Q1089199-676AD30D-FFF6-43A8-B1D3-BC188FA465D2
Q108935	MarySteenburgen	Q108935-63bd0ff5-186d-481a-b508-7811ae2bc045
Q108946248	becksfrankel	Q108946248-9c9043a0-458d-1d60-642e-4693d45f81f7
Q109211689	Cat_Zakrzewski	Q109211689-E6909E70-403F-4407-8E93-E51AE3FB9736
Q109560948	Sheila4Congress	Q109560948-46f291f2-4297-809d-2e3d-b8b7f754e0b4
Q109651279	hoovlet	Q109651279-d30ef4f4-4aa9-6d26-5115-9d40e9644aa5
Q1100609	mlauer	Q1100609-997782ad-45a7-701d-a090-775da0571128
Q1100710	GovInslee	Q1100710-C52CAA8E-9037-4D61-A1A4-6A0728D665D9
Q1100710	govinslee	Q1100710-bea8f8ff-4101-d989-c836-583f9147b4f4
Q1100946	AnnRomney	Q1100946-92d162ca-9298-4b61-8d5c-4e9f69f5aea5
Q110146400	emilyjashinsky	Q110146400-A4C5E5A8-268D-4897-B2A3-58DF5F7F063E
Q110146525	veroderugy	Q110146525-92abbfb6-43c3-cb05-d7b4-23478b5fcf62
Q110154	GeorgeTakei	Q110154-BD735808-5719-42E6-91DE-BF912E0C5607
Q110434665	WesleyHuntTX	Q110434665-7c0f8d7c-466b-b863-ad69-b1924e0f636a
Q110436	doctorow	Q110436-8B2D133B-C156-4906-A5B5-989291CAA1D4
Q110628905	Dean_Ruger	Q110628905-55c1b663-41c4-46dc-c282-f99cd5c4939c
Q110702348	danielleholley	Q110702348-aed2ba0e-401c-d336-4de1-6c023b7e9185
Q110815967	RepHageman	Q110815967-6d23e86b-49bc-469a-4501-5066cef1d8aa
Q110815967	harriethageman	Q110815967-0c66151a-4f0a-d0af-0b45-303688f73ea5
Q110876156	MikeTidwell4	Q110876156-0cba8cf9-4655-c220-76d5-a385d3ef4c9e
Q110929772	jilllouisebusby	Q110929772-800db4e4-4b12-ce29-c76e-17baf2455d52
Q110989675	MekalaAudain	Q110989675-c5fa0f7f-4eba-eeb4-cdaf-2352942c421e
Q110998785	etayloretayor	Q110998785-ebadaf4f-4970-497e-c314-ffc3f06cd812
Q11100	DevalPatrick	Q11100-B711DF36-693C-4D30-AE82-38513D63E4F1
Q11100	devalpatrick	Q11100-3a7779ff-40cb-0a90-f33b-bf52972067ed
Q11112119	MiaBLove	Q11112119-2D5F3891-3F69-4D04-A10D-9AB9BE50FDB0
Q111159803	RepFinstad	Q111159803-e89a9630-4d02-9aba-753e-d1507551bdba
Q111173334	palwashahasan	Q111173334-b7be7da9-446e-1749-33f8-19597c335839
Q1112656	PeterWelch	Q1112656-B126CE74-5862-416B-AD7D-84E5CB9D1E67
Q1112656	welchforvt	Q1112656-0a0e330e-4489-970d-b2b1-bcd107f4ed98
Q1113332	fuzheado	Q1113332-7c9bef50-4d31-f4a3-f751-488825f6c444
Q111351661	AliceAlbright	Q111351661-26463947-369A-4259-AECC-4FDE61993738
Q111367312	margaretengel	Q111367312-880d938f-429e-4bcb-b4f5-4636b52e1375
Q111424493	suzannedimaggio	Q111424493-E7919B13-1E7E-426B-9C9E-3E3AA0222E32
Q111446963	nkinkopf	Q111446963-64dfb939-4505-f0c6-5532-3dc6d4c1114d
Q111448638	profguycharles	Q111448638-23f886b6-46e0-46d6-c54e-5ca67d761b33
Q111535080	omar_nidawi	Q111535080-687b8aed-4fce-9027-7faf-f0c6ea8a9ebf
Q111623114	AndyOgles	Q111623114-72a8d234-499a-6fd5-b9e9-63e95b7bfc52
Q111692858	AndrewMCrespo	Q111692858-eebb1711-466b-cd83-9fdf-1e4a81c00a9c
Q111749776	siobhanehughes	Q111749776-3d10348d-4eb7-e026-daa9-9819df5ce7be
Q112075661	JodyAVallejo	Q112075661-06985f30-4708-ebb5-3a56-f79534aa3bd0
Q112114272	shapiroglobal	Q112114272-29a6d5ad-4eba-0392-2859-0716245bf0ec
Q112144799	nataliewsj	Q112144799-a3d0579e-477c-6314-fa05-342740c6876f
Q112225711	mikemillemann	Q112225711-1dffadd6-44de-64d7-0313-d2bb3509e876
Q1122303	ClaireBerlinski	Q1122303-8111eb20-42aa-84f0-fc29-2e0307df891a
Q112256979	amberwaves	Q112256979-A2DD121D-6355-45CE-BBFE-D3F10D8CE78E
Q112307947	mattrothschild	Q112307947-f1df69e5-4910-100f-3e8a-16c0f842e29b
Q112328706	sinoceros	Q112328706-0053f5fb-4939-c332-a997-c1bee2b01b97
Q1124	BillClinton	Q1124-D40F6E61-06B0-4E87-A4C3-28C2879BFBE5
Q112444323	bzdekv	Q112444323-bf266726-4e90-53e3-f5c6-8fa2b5c46027
Q112573908	espovich	Q112573908-7d2dc923-4245-1e64-5f50-5fdf5524d8f1
Q112577890	MayraFlores4Tx	Q112577890-f614a3ec-4a73-e804-1516-b661a5bc4869
Q112577890	mayraflores2022	Q112577890-aefa9c70-4749-19d3-0ac1-35ebf4bd90d4
Q112578942	PhilWMagness	Q112578942-0a4295b1-4d29-0ace-caba-58b33160ecf4
Q112663811	maloneyfiles	Q112663811-dd09499d-4f72-0c2c-53b4-b6c78b1bfa16
Q112671130	acaldwellwsj	Q112671130-87302563-484d-c691-6744-4499deb4fde5
Q112680945	elizacollins1	Q112680945-728cbac3-415a-4411-dfe9-761580d110cf
Q112779979	sechaney	Q112779979-6fb9a4e9-4670-40d8-3036-0e069a434ae1
Q112817302	WakeRevolt	Q112817302-92bdad3f-4c85-51c8-6bad-5c947a62f139
Q112954539	louiseradnofsky	Q112954539-bc9e7bf3-4e1d-5fd4-4eda-6450134fa118
Q112954548	aviswanatha	Q112954548-9188551f-4335-f3fd-c543-7115a3adf32b
Q1130414	Dr_JimGates	Q1130414-7D463AE2-F49F-4421-8211-42909F910F45
Q113053361	jilliankaym	Q113053361-95f208de-4393-6882-471c-580a4a822b70
Q113055843	melissakorn	Q113055843-82878e84-473a-1230-870b-0fd1a1902acb
Q113105	JamesGleick	Q113105-c9a28602-4ec3-f99f-90af-d9bcd3c01c77
Q113360502	EllenChesler	Q113360502-4022d164-466e-b0b0-1259-172af2a91dac
Q113382855	TudorDixon	Q113382855-9c89a268-4e0e-74eb-efe5-5671c41f45df
Q113467345	kristinapet	Q113467345-67b1a221-4603-0a47-e1bb-e3cd3cb73a4e
Q11351111	Laurie_Garrett	Q11351111-06d53558-4f72-6c05-4bef-e30ad944deb5
Q11352222	VladislavZubok1	Q11352222-952bc465-4478-2c31-b72a-a0cfaf49e4ef
Q1135767	CoryBooker	Q1135767-4F4D7F9A-F9E5-41EC-8339-13713301169B
Q1135774	SenCoryGardner	Q1135774-5a27b2ec-4388-a468-98ca-e8778976528b
Q1135774	corygardner	Q1135774-430FBCC3-AD3A-432E-AA02-520A6A980ABC
Q113587724	MaxwellFrostFL	Q113587724-e3a2d524-422a-0e91-4978-ff33268414e4
Q113588013	JoeSempo	Q113588013-d505678e-4182-8df1-46cc-8cd45e231d3e
Q113674535	davidtcanon	Q113674535-f2ae6312-456d-e98e-b1b4-f137b06f11c9
Q113812780	ZareenaGrewal	Q113812780-d1bdaa99-4fec-5bb5-2b40-a1731c307630
Q1138996	michaelpollan	Q1138996-d8425dd3-40ba-cbbc-8f91-d2abb3f2fa47
Q113990215	KellyForAlaska	Q113990215-32d19584-4188-17e8-0097-e7ee5eff14c6
Q114079994	jonallendc	Q114079994-079FCBD7-6420-4F5C-A2A0-406B28A9873F
Q114322	DanaPerino	Q114322-014a4f49-4f73-7410-ca49-7df73ed95d93
Q114368398	KristanHawkins	Q114368398-1C1A3861-2CE7-4CCB-9149-45784E6AB3D7
Q114690516	cortessteve	Q114690516-3A96C200-83A8-46B8-ACD1-4BC5774B3526
Q114714272	myronbrilliant	Q114714272-219d3cc2-4b39-1954-8dde-eaa3634c0e71
Q114861424	meekwire	Q114861424-13CD9A00-1A87-47B2-BBAA-622851793A94
Q1148669	CyrilRamaphosa	Q1148669-740A763A-BD44-41BA-840F-C35B59518866
Q1148669	cyrilramaphosa	Q1148669-0f9f9665-4297-4e1d-db6f-38903e760da3
Q115103094	rudybouma	Q115103094-64480f5f-4323-e504-30f3-cae196c926d1
Q115137377	CoryMillsFL	Q115137377-2cc078b9-4d42-9ede-70a2-f1981065bf58
Q115148600	ZoAndBehold	Q115148600-088d184e-4e62-21eb-1aae-dea7e459b6b1
Q115170395	Santos4Congress	Q115170395-beeea8f6-4afb-6df7-0bba-b0e20a330c19
Q115177238	Adrian_Fontes	Q115177238-6be80f42-4e5e-fe49-784f-2a3014f4a996
Q1151854	LallyWeymouth	Q1151854-F47E09C8-2A8B-4BFC-B667-845F2B901AF6
Q115220916	JuanCiscomani	Q115220916-291F0EE3-53C6-44FC-B41C-03DC4610244D
Q115474083	RichforGA	Q115474083-F68E881C-D994-4651-8474-82D2695479FC
Q115496109	monica4congress	Q115496109-DE52810C-2D27-44CD-B9C5-08401B139592
Q115806750	MikeCollinsGA	Q115806750-1B75910E-D5FF-4DCA-B465-5B9198A3E3EE
Q1158992	CongressmanDan	Q1158992-D79273A9-5DE6-42F4-ABDB-ACEFA02B45C0
Q11607	JonHuntsman	Q11607-C2D9EBFE-0F4C-4DD0-92AD-35CF700F154D
Q116263447	TiranaHassan	Q116263447-8ce9fb8a-4ddf-d207-1f74-0c9e8be91ee5
Q1163099	RepWebster	Q1163099-D995C7C9-B053-43F7-8587-8D73D521118A
Q116464	stavridisj	Q116464-e93d00a6-40a1-5dd4-5b81-4360f5020a0d
Q1164657	RepDannyDavis	Q1164657-AEB382BF-D556-43DF-9C4A-B050078DF980
Q1166592	DarrellIssa	Q1166592-32A71572-8AE2-4B24-B7A2-46763D4B336E
Q116672581	reetaroymcf	Q116672581-93d585d4-4d80-fc1d-1743-cb55dbfd050d
Q11668	nikkihaley	Q11668-42d5c10e-496b-61bd-aae4-424cd3427daf
Q11669	RepSanfordSC	Q11669-DCFEF001-A49C-49B9-9C10-FA89760071F8
Q11671	WFPChief	Q11671-9244C60C-4661-474A-BB82-50377D9840AF
Q11673	NYGovCuomo	Q11673-B86E162C-2D93-41D4-8A07-A23AA64A6871
Q11673	andrewcuomo	Q11673-7dda899d-4121-c6de-420a-f0f3d40cfa66
Q11674	NYGovPaterson55	Q11674-EA9EF539-A2B9-4CC3-B688-9568D63ED2C3
Q116743901	ruralj	Q116743901-316908bb-4772-754d-56fa-43a6f4a0397a
Q11676	GovernorPataki	Q11676-7FB23002-EC88-4D3A-9A98-498E4F7FD514
Q11676	governorpataki	Q11676-93A45741-79A3-4202-AC4F-9CEDB3C0EEEF
Q116788149	IanVRowe	Q116788149-79713b37-4983-73d6-54e9-b563cd5e4411
Q1167934	JoaquinCastrotx	Q1167934-711C97EB-48FD-46B1-8DF0-0106AC4BF6E4
Q116795802	nealmohan	Q116795802-621157D6-9198-43C3-A69A-F696E8B6E616
Q11686474	juangon68	Q11686474-501373bd-4dca-ac02-d20b-d9bac47ba938
Q116887290	writingblock	Q116887290-1bcfbc7b-448b-8b76-e2f1-98ab94169ad6
Q116890779	yoyoel	Q116890779-b8a691a6-4400-1a77-c026-2b11d3837437
Q11702	SpeakerBoehner	Q11702-A68B00EA-BC8A-4F96-AB12-B33FD1D638A4
Q11702	speakerboehner	Q11702-86331A26-0CCC-4D70-89D5-ABF262516845
Q117195541	ThatsMrFreeze	Q117195541-e08b0479-4fad-c96e-aada-77ea8aec258b
Q1173662	davidbartonwb	Q1173662-88b39c2c-403a-c44f-8451-8c9550945b2c
Q1173953	DavidCayJ	Q1173953-f4a7704a-4225-07a2-71a7-0f70cd41ba87
Q1174197	RealDavidDenby	Q1174197-5CE9E17A-0B2E-4259-BA9B-DB1B08F190DF
Q1174291	SangerNYT	Q1174291-292b1aae-414a-c6a7-42fd-ab58901d0114
Q1174481	davidfrum	Q1174481-6FBA81AF-7C17-4D92-947F-259529519A3C
Q1174579	davidgraeber	Q1174579-ae542668-4261-1b07-40f6-f4f193ec6e71
Q1174598	davidgregory	Q1174598-146F9488-13FD-4CD1-89AF-EAAFF8DF9CD1
Q1174815	ignatiuspost	Q1174815-42f1c36a-4b35-e2b4-8fcc-e8c1492a1cec
Q1175392	DavidMMcintosh	Q1175392-c3d16877-ccb6-4555-8892-3214bb8bb4c9
Q1175610	RepMcKinley	Q1175610-262A16C6-85B7-4E00-8F34-D5425D7C6555
Q1176154	davidplouffe	Q1176154-5f761cc9-4c44-5809-8f47-9c90185aefe2
Q1176215	DavidQuammen	Q1176215-A03175A3-0E75-4B54-8357-2ACBAA998DBE
Q1176307	DrunkRemnick	Q1176307-ADD1EF45-A583-4999-8D79-25711FD51EE1
Q1176391	djrothkopf	Q1176391-612D917C-A9DE-4CB5-8F89-EFEB193F6D6A
Q1176475	RohdeD	Q1176475-5EED0314-29A7-4C00-8145-E08EF5EEBEF7
Q1176561	RepDavid	Q1176561-F9D90BEC-BD0C-495A-81A0-FFF7028E4D0E
Q117860150	ErinInTheMorn	Q117860150-72ff1249-4a99-4651-7286-87c2d9e6dd58
Q117992992	VickyWilkins1	Q117992992-0441ebd3-4bde-0d18-d2f6-39c3cae73b66
Q118394593	reneemhutchins	Q118394593-3d1698c7-4712-867a-7abe-6f9ad7a89d84
Q11860	berlusconi	Q11860-1bc34805-4007-5852-d901-1d6e7304fa0c
Q1188940	AmbDennisRoss	Q1188940-42232804-45ee-b9d1-7f0b-fcf2facd9a96
Q1188940	RepDennisRoss	Q1188940-92B5B77C-AD55-467C-B0E4-20314AA6CC28
Q1189483	RepDennisRoss	Q1189483-664E7D7A-20A1-42D0-9BA1-E7CCC14209A0
Q1189483	repdennisross	Q1189483-ecc62ec7-4729-c16a-1f97-ca70aceedf5e
Q119270224	KarlaforFlorida	Q119270224-9b30e8bd-4a15-1289-d6b6-86be1aa27ebf
Q119410391	xuanjuliana	Q119410391-fdc96cce-4f62-5d83-2fda-d5a0696f3060
Q119415384	benplumley	Q119415384-b3d385c3-463e-a9b2-1153-fc9beb59275e
Q11978977	jheil	Q11978977-0DB20D73-9FAB-4A2E-9FC9-2E6542969CD8
Q11980493	kenrudin	Q11980493-4A516FF5-09DE-4DC8-8CDB-3FBDA99BC454
Q11988406	MarkHalperin	Q11988406-5007DD43-08D3-4B48-BDC9-6AA4FD030671
Q11988406	markhalperin	Q11988406-9d66b520-463b-6868-9358-d235db644c09
Q11989460	milesobrien	Q11989460-0AF21BD1-CC52-480F-9EBA-43B84801FC5E
Q119982833	RRodriguez_ED	Q119982833-bf9a3556-4149-fda1-2226-10bff5fb7418
Q12003	cher	Q12003-161CE234-FD97-4695-9DB5-3FE4D11E5CED
Q12003032	MickforGovernor	Q12003032-E1628B5D-91B9-44A6-845B-CC5FD7A24B83
Q12014326	SecBurwell	Q12014326-19BB4C3E-8188-493C-9060-85FE71BC3A14
Q12014326	secburwell	Q12014326-2B5FFA57-A3A3-489F-864F-0F1B312A1B9D
Q120260	MartinOMalley	Q120260-3BCB3185-8961-4A5B-A7D5-CF475E1B3B7A
Q120366	JTripplehorn	Q120366-e2b12d66-6eaa-435e-a5d2-5f0f7af3bae7
Q12052861	jonathanalter	Q12052861-40073E34-6F82-4B64-BD8E-3CDCB887B154
