?qid	?target_col	?target_col_guid
Q108146377	UC0OmuNK8NOFMK-nqNhgWNhg	Q108146377-846aadb4-43bc-3208-589a-217efd5e7d89
Q10853588	UC0XBsJpPhOLg0k4x9ZwrWzw	Q10853588-43c06f4c-43b5-a641-f619-f80fd3963580
Q10853588	UCe1ciA1TDa5F9K6Ufr_6Fsw	Q10853588-87002DA2-B46A-4F86-8EC8-34E17F917388
Q109211689	UCHg52yQ0AGNiZSuj19eHJtA	Q109211689-7C595E1C-A0FE-418D-A498-EF3672587ACB
Q110154	UCcF1_LhTdHqA7pGOCcUTB_Q	Q110154-d9447a10-dedd-4f13-92c9-e68762256db9
Q110434665	UC9fCbGOuBiZK06bkiUjVGoA	Q110434665-54add4d7-4577-e80c-cf40-3b37576a314b
Q110815967	UC0o9jJt3BcWxes29hYZSsWg	Q110815967-0d67180a-4d04-a0f7-ea17-9d754d9f219e
Q11100	UCI5eidLTloNjzOpbLICfsnA	Q11100-D3AB7AA1-F0A5-43C0-AA84-55ED3B2EF2D4
Q11112119	UCqHVv1qerDPYaH9NbyWyxtg	Q11112119-CAB54191-19D7-4E2E-86B1-69A3EB7AC559
Q1112656	UC0YfApJx6qNaAQ-ir93U8xA	Q1112656-8F0A7580-2BFC-432F-A32A-AEA076CF3817
Q1135767	UC6FlymqNS1VettnVZa7goPA	Q1135767-514C1AEF-BB4A-4AF3-BC93-78D75A17BFEC
Q1135774	UC7Vi5vAFb7piu_BNwrYDBxQ	Q1135774-F8345D4A-9343-4321-B86C-49AEBD33FF18
Q113587724	UCsAtXPp3_gt1ysfwt-c0uXQ	Q113587724-9f3956b3-4601-bfc4-35f0-5925da0a76e4
Q115137377	UCzDveAnsYazVIs1gOxMt7iA	Q115137377-4debfbd6-47ab-d18a-089d-3b52d1e52a5e
Q115177238	UC4NyacPe_2BVPaDpu6fpBPw	Q115177238-19db8642-4236-477a-a7a2-e36d421f0b8f
Q1163099	UCCoX4VdU7U11eGEA0lbRtLw	Q1163099-E8C4FF50-6573-4413-99AD-C749B455368D
Q1164657	UCdhrT09_XMr31tuI8OcKsjQ	Q1164657-831C0145-11C2-4D26-A88C-9095A5D28D48
Q1166592	UCIGKQn89GEpNJ6fDhXGauyw	Q1166592-800F7FAF-CB07-41AA-995E-6ABE713552B4
Q11669	UCS33edNAxXe2pyFbnUUcZWA	Q11669-F293675A-83CB-41E5-985A-601FEC408F24
Q1167934	UCsRxWnFdRiV2od1O5v5nEeQ	Q1167934-B79EF66A-B94C-47C1-985B-DB0EC738FEEE
Q117195541	UCmfI9NLCGiinpor1gitLQJQ	Q117195541-fbfc4110-4342-3f1f-81f1-3b25cbbeb804
Q1175610	UCt7BWx4b8ubXa-PneAu103g	Q1175610-945FD60B-05DB-4268-B5F2-D10BC7965990
Q1176215	UCdXORTgvTDla5b3o0Kk3S8A	Q1176215-474043C5-52BD-4464-90A2-683E9DDCAD56
Q1176561	UCVvuNVzkOUp7p_Pzkc6Zuvw	Q1176561-52E0F2F1-BFC9-4F60-8032-B687CEEA5F57
Q1188940	UCSjZ4oRWi_sO-aGM9CUBOJQ	Q1188940-BCC0F47E-BBAA-41D7-AD7B-18BD9278EF41
Q12003	UCmoUgBTHRydApyOeqlDF1oQ	Q12003-3A0D9BC4-EC73-4FEA-8B2A-4DB6FD62CA1C
Q120260	UCb7eu74-_tCNLw9FfavvKnw	Q120260-0194776A-65CD-40A1-A64C-FF35A860DABA
Q1210194	UCG4dBn8bKjAfJhd86Cz7c7Q	Q1210194-F16A07D4-8AC8-4CEF-89C9-4CAD2BDA4EA3
Q121507	UCETZ7r1_8C1DNFDO-7UXwqw	Q121507-706c209a-4a7d-e75f-71a7-1a0952a1fb1e
Q121507	UCK5X3f0fxO4YnVKVZP8p6hg	Q121507-8fca6fed-491f-6b3a-85e5-3eeb05cfb634
Q12214935	UCBiMESBGn-0yDNANLjDhIVg	Q12214935-E04F5478-34ED-4F47-B21E-786A2E986637
Q1225	UCcu7ANuD9J7hnTQCREqIc4Q	Q1225-d1ac0b3a-484b-1847-fdc6-559cfbe7692a
Q1226328	UC8GAOCAJxBL4bExaUCvwL4Q	Q1226328-1a1b8a4b-47f9-8a5a-83a4-993a80998b74
Q1235731	UC9G3WmNenRi-g1zlDMIj4vQ	Q1235731-9EDC1D05-5CA2-4F7C-9BA4-5EF0C04B6B04
Q1239590	UCg5ZIR5-82EbJiNeI1bqT-A	Q1239590-114D22FB-97BC-4718-8FAE-F4F0C16108AC
Q1240224	UCTG_SeYsOgbngjv1Donyu0w	Q1240224-64F4C139-18EA-470E-834C-8AB56C2D37F9
Q125121	UCGDOBEUVPWkzmHo4dDa96zQ	Q125121-7b70882c-4314-907f-cbc5-991dbfdb995d
Q125121	UCSuWu2ZVL3kRmKtCggqskQQ	Q125121-0c5231d1-48ea-4741-86fb-2602a36eab43
Q1270283	UCVP-Y7A6vG3d3rVRp36r0Eg	Q1270283-7317d672-44e6-4df3-c334-6377ebc4e65f
Q127330	UCj5ZiBBqpe0Tg4zfKGHEFuQ	Q127330-7bfacb01-b115-4447-b0b9-ff7426d13870
Q1275768	UCaTjZVs5LNXy9T08j_DacLw	Q1275768-a989d898-41ba-f785-a2a8-7ee93c83deec
Q127998	UCWW2TTMRKB2NMlB_yMkdcLw	Q127998-1538e8b5-4a28-effc-900d-6d9379b0b7d8
Q1281084	UCWjNmgE01hGoME_jkj6VpRQ	Q1281084-0BC6A00B-4AC9-4D19-B26D-6E0D1AC964F0
Q1282411	UCT1ujew5yQy2uMhGrjiKHoA	Q1282411-BB956CCD-BA45-4522-A914-3537BBB8192E
Q1282477	UC9DUiRouRl6Rz6PEvQ4jRPw	Q1282477-87263404-1437-4F76-9D48-348DAF180FDF
Q128799	UCGkkG-VYVXenlhVIqjH-9oA	Q128799-1bd0febe-4eeb-0d05-86d0-2269b966a84f
Q1289889	UCIyU_UA_JEa14gvAwhquKqg	Q1289889-4B1C6622-0719-48C2-A2E5-8464E1AA106F
Q1289901	UCWLz496rLFMdWhd89uwCzsg	Q1289901-529eae3c-4c93-9118-ab95-c91fa38bfa9f
Q12927	UCU3z3px1_RCqYBwrs8LJVWg	Q12927-19008ba5-45ee-4daf-9b16-1c7cdb58ef31
Q130024	UCO80zDwuLZHtGr-KOfl_XCQ	Q130024-62576484-6084-47BE-A2F3-CF2AA7007724
Q131112	UCA1xC2s1BcCXNbkEWK5_uPQ	Q131112-1c5cd08c-4fd5-92f7-db39-792220646528
Q131324	UCz8ZHx5wFQpXWywaL2uqevw	Q131324-8f5f80e0-47be-8ef2-6107-d0b7907f0918
Q132071	UCgf28zRkLSqAUiPuJhGdF0w	Q132071-EB4EBD44-3E67-4C78-886D-D431CE076F52
Q1323196	UC6pGbtqHZYZmScFGSz5bbdg	Q1323196-BEF765A6-0794-4C21-A78F-5808B8104477
Q132345	UCvTUlYhJ6p_O0SpvNSyEgKQ	Q132345-69607b8c-40dc-c322-90e2-f1dd67cca4e1
Q1324820	UCZXsMQ0Eu6w5dkstNbh1ORw	Q1324820-3af8ce5d-4000-8e68-6ad5-e593153b0306
Q1329618	UCZ-ctBF-a6CYPJWDoBV_JyA	Q1329618-66DA4E61-EDE2-4677-9176-09B1031B5224
Q1334654	UCVC-7CLFjXczoihr5FxDLsw	Q1334654-2D201391-C9E2-415E-887E-D56DBB94D438
Q1337459	UCpiUqp2ZF64tXqgR_EQo27g	Q1337459-D91A06B8-BB3D-4824-BD0E-D198396BFED9
Q1340268	UCRym1qsO72C39gX6pBu4icg	Q1340268-2BB1F3C2-AA10-4C7D-8241-B7555F339EDE
Q134035	UCiGPTfpwRxqQp0Bam5S8zwA	Q134035-BFD61292-CA78-49D8-84EB-4783059F6AB2
Q1344200	UCni9vINmgerEeVXhKCC9qbA	Q1344200-4AA286E6-95F2-4780-9AC3-E05319B799B7
Q1344707	UC9vWHKL5OfIYh6kIV0rF2yw	Q1344707-B6CCA2BA-5D5C-4040-8E75-4C2F755C34D1
Q1344743	UClUOx6F8GKshxGBUBLkisug	Q1344743-6F83A885-E722-4A48-A2D4-8B9BBDF24A71
Q13475242	UCLwrmtF_84FIcK3TyMs4MIw	Q13475242-9121A59A-560E-444F-8391-62A42B482EC8
Q1352872	UC4ewc5vQcMpLticvqPDcSQw	Q1352872-f8a9bd11-4e73-b048-f8e8-27a6a41bd58b
Q13562293	UCBXwZrEZWQiSXebInVuYuvw	Q13562293-0ad91987-4369-415d-84af-ca183f1cce97
Q13562375	UCMmVCRsoQM5ZGpgk-B9W1YA	Q13562375-1093008D-802D-4FE4-9DE4-758720B1E704
Q13562456	UCOaKTu2gsT_xWlUsh9GssLg	Q13562456-5C2C1933-F043-4F34-B5D2-5D1E6D9C7251
Q1363468	UC1N_Nkxl5v3ht_raQ9WybVQ	Q1363468-8BE8C740-93E9-449D-A9E1-93091474F3BC
Q1365787	UC1oRxeUPam6-53wPBZ3N02A	Q1365787-5FF33792-E0D5-461C-820F-29F993AEDDB4
Q1368405	UCRoXttCJhMnLVCxCaa6VnNQ	Q1368405-3D2A10FE-AA45-4BAC-A71D-5ECAE9BDB656
Q1370968	UCzlwBp7_m0t3f2UiFubvWgg	Q1370968-974FB2A0-4B3E-4C15-8564-468912CBA7E4
Q1373548	UC3P2SGFmmuCYRsjeso0hOQQ	Q1373548-A35AF507-EB5D-45F2-8F10-0BF2FDA48A46
Q1387868	UCrWRXVaGJtcImc_kknuDsAw	Q1387868-D4FEFC2D-2B78-440D-A7D0-760D00D22D8B
Q1397290	UCQ1sth-7umw1k-fSVqdfRTg	Q1397290-19B3FB7C-0A52-4321-B21B-D7C3D5B0AF3A
Q1397303	UCiCvsANemtLvJu7qA8EN89Q	Q1397303-ECB1FC8E-CB74-46EE-BE95-AF79BB10F605
Q1397331	UCbWUvw3gQhbFyJzt1Nh6cAA	Q1397331-142D146B-76A5-482B-AC5F-9EE9407C00F2
Q1397359	UCyaDp6ANSM9tvW7Y3LT_4KQ	Q1397359-82D926BB-A64A-4130-B99A-6987C66075BA
Q1400332	UCP2GIbVjdqhboj2NBAdH9BA	Q1400332-54f2f164-470d-b865-a904-ff387a22ab84
Q1415243	UCFdG6NwEceyorspUdEduBUg	Q1415243-85FDCF9B-24E0-42B8-8371-9FF8271ECEC1
Q1431761	UCoz6u3ooQxoijsWvhoQ0D-A	Q1431761-7F2014FD-85FC-49E7-B9FB-28CDD3E2B557
Q1439421	UCHK7Wcwij7NoxXGTeSHUWzg	Q1439421-4AFEA28A-9C86-4EA7-9331-05BA36F87FAA
Q1452454	UC_6Qqq958zTIxHTWccCLk1Q	Q1452454-80da6187-4aa3-24f3-e15f-15dee91fd047
Q14596232	UC0xeyXrE0iM1FVQBW9k9M8g	Q14596232-5B12823F-E674-4260-891C-5B67E1CC66AC
Q1459699	UCej_Hle8G3n5UNX45t9umPw	Q1459699-d5195b8d-439e-bb40-d068-2255f2c22ae7
Q1464697	UCZVtTydu0-MSK6G12GaKA4g	Q1464697-DBB2CA63-008D-4A48-A6DB-5F9AEEA237B7
Q1494930	UC7LYNbnKSK2VZqQ98YROWHQ	Q1494930-493E526D-ECDD-48EE-8BD5-054A72D11586
Q14954815	UCcU1wGe9HhRyt45xDnzkQvA	Q14954815-65EF1E47-5869-44CD-A02C-5C2E237FFED6
Q1514859	UC4WG9PlmoOeSLIuyVjs-RSA	Q1514859-612FEAF7-4C4C-4351-981E-23F0351E742A
Q151796	UC6ulJS0x_LIS9HG3FWHwQaQ	Q151796-0AAF7B6C-CC68-49E1-8A9A-A5CE3D8FA02B
Q151892	UC0076UMUgEng8HORUw_MYHA	Q151892-7122ff69-39ca-4c50-9259-a6442025986a
Q151892	UC8LGdwL1UOSq1bhohwYo3Sg	Q151892-72788b26-8fef-4185-ac1c-0ed08c88dfd4
Q151892	UC9CoOnJkIBMdeijd9qYoT_g	Q151892-80F22CF9-76DE-4812-BE1A-0284B16AF8D7
Q1521384	UCl_wYwGYw1AXiUoqNmwLxzA	Q1521384-94E23309-C002-4BA5-9FA2-008FD9C390AB
Q1525924	UCFeLRzjhThTmaWzuh5qjpGA	Q1525924-CB2585C4-C9C6-475C-A560-4AFD9D13D11A
Q1531120	UCNWX7lbWWvnNdzVMFI9DRiQ	Q1531120-9FEB7BD6-0F06-4E58-B410-5E0E4BFCD76C
Q153454	UC7Di51c1PpQ2iJ_XKrvfDZg	Q153454-69C42DE4-B561-4F91-97F6-A0406BC3157E
Q15429497	UCHfrbsW-baFAN9jhM_3YWag	Q15429497-552FA6AC-93EE-4DB3-A9F8-141F6123F63E
Q1545	UC8vzbjthwDMK8dAHEte6eMQ	Q1545-4c868389-4ea4-327f-9a83-2d086ba9a03a
Q1545023	UC9UIowW9bhstVTiMX8znppQ	Q1545023-AF563533-04C8-427B-8A01-0BE495B60834
Q1545391	UCljJnwgQS6Z6-NypDyqKJZQ	Q1545391-447EE2DA-7EB7-4018-80E8-163A4D141B6D
Q15486435	UCFWz-RVDDuPdX-PImCjEaQQ	Q15486435-5d8d47d9-47aa-9f90-dba4-225142e78fc1
Q15520833	UCW33N9SmALr7JKOFdew8gxg	Q15520833-531010A8-21AF-46A8-B989-0ACFA77B3855
Q1555314	UC2z1uu1n4-60xXs5x1mvLJw	Q1555314-A5EFD348-7042-46D8-BFB9-383B5EF5A539
Q1556541	UC4NzhW7D4lQdukSGWmFnK9w	Q1556541-42967E42-9B12-42EA-8EB6-14A560EC8DA4
Q15935	UCRY5dYsbIN5TylSbd7gVnZg	Q15935-3f748f9a-d665-4cf8-80bd-e0f5fcb4eae4
Q15935	UCs6eXM7s8Vl5WcECcRHc2qQ	Q15935-F63D7308-0C34-45FA-8A31-62A9737FDD9D
Q15963996	UCmZt80RWeJF6F-cBw7zjP0g	Q15963996-E10BA810-04CC-4366-AE1F-65E1C74C491E
Q15972549	UCrzbsTXJDuIPwaDk7aTKlww	Q15972549-c29844d7-4677-5614-56c2-f1bc9e8c29f2
Q16146788	UC_FR6TySW9uxvhjozkis6Xg	Q16146788-FFE68399-6CDF-4117-946A-266E40AA17B2
Q16185594	UC-6j3zygpZTzxuSHKtyWm1w	Q16185594-86B69906-1381-49A4-B00E-B4EAFDDB04B5
Q16185594	UC3DFs2YeOMbAbY7XPqsereQ	Q16185594-68cb3de7-4955-f5fc-c721-10c090c3d22a
Q16189291	UCc8E6NWCdgrXjBVI2NNPYdA	Q16189291-5E996635-C914-4D48-8C17-001BF5074FFE
Q16189318	UC0lxM5Gc2XzEvfIh-UwAxsA	Q16189318-FB094062-BD5D-464E-AA32-218FA518954B
Q16189531	UCpYi4-Hlcxaxink1nx5UgQA	Q16189531-0a6fd1ba-4ef1-94e9-244e-c8368adac9e0
Q16192221	UCYaNGwcM2Dl5yDcDqS6xV2g	Q16192221-1D39C082-1152-4B2A-9DCE-5F5CCC2AF0F3
Q16194212	UCnMvVN4a8roZu4crE0UW2DA	Q16194212-551ACBD1-6143-4C3D-B5E8-CEBE52F0F066
Q16195304	UC2z7ACZuDophcPphXdJfbZQ	Q16195304-4158C18B-B37A-42E0-8680-8EDE66252AA6
Q16196834	UCeG5_Zwq-4KXnGWufThSKRQ	Q16196834-4B29E2D3-CE9D-48D5-A10D-2A37AA4AC1EC
Q16197421	UCNshPbmupCwP5a7Hi79jETQ	Q16197421-8E8D6B21-5D9F-4FF4-A84A-4EEDB2A89D97
Q16199304	UCqSq9kWOxk9yNTeILBCVC1w	Q16199304-808E8D85-6118-43F3-8BDF-05A9DA5A8229
Q16200445	UCJuHKSaD0o7mX6jSbvisnvg	Q16200445-AC2C4216-EEDC-4A87-A352-9C653B823A6C
Q16204343	UCQeQSIhoe-wFPOz30E3VhQw	Q16204343-77ddfc03-4255-6c7a-601f-bd74c88e3e26
Q16205062	UCrSPSfOS6JSHM86GJv-otoQ	Q16205062-05739e8b-4120-2b0a-5910-8404263ac8e5
Q16205062	UCx2XuB1_zjmOnHCQqi-xU9A	Q16205062-dd246c06-478f-891f-de9d-4e7537409565
Q16205227	UCuekcNXQyQkgMGEoJFjUONA	Q16205227-176dab41-4298-4304-a92c-a1a122d4265e
Q16205546	UCAS7tWxqR-s2vEWYIG3V5Yg	Q16205546-C17C7C94-406D-4D94-B077-7EEF9FF60604
Q16209663	UCV-aZVxBDQ-SZU6KPSzG4Pg	Q16209663-3C66D371-7FC6-43DE-9ABE-7EAECF1E880E
Q16211141	UCoZuf11di9gR8aP8WOAByRQ	Q16211141-163846A9-7201-4E28-8188-DD7D76E7B195
Q16213961	UC_lWS6tnQPcBPlmD2e99zKw	Q16213961-164A2328-5F55-4FF9-81D9-04C8C4C47EA3
Q16215793	UCZj99h3-GNKjGGeyp7AJeXw	Q16215793-F9725B95-EA4F-4D97-9DA5-96DB282F76F2
Q16218474	UCru0REdL016INldtvq6gaLA	Q16218474-C15C6974-23DB-4D8E-A9F1-C74B8C17E8D4
Q16221257	UCHzZuesCPDka2NhZO8icqzA	Q16221257-1948E998-069B-445F-8563-717E89F3A22A
Q16221559	UCVroMJWH3jsh4shPSlp24sw	Q16221559-5CD8B6FD-8919-4851-BA11-C6D3EAF5D838
Q16221674	UCsRUDF86uN4rEV02YsfeA-g	Q16221674-23F5AC52-FD01-4125-AC69-49440CF1B50F
Q16221742	UClqXcJew_A3s8qiX-T4a9CA	Q16221742-E34FB419-8E39-4A59-9BD8-389CD0664D8C
Q16240994	UCHQm49T6ikD_ioMAt50AwKQ	Q16240994-422A6696-B383-45DF-9513-0B4469CCE1E3
Q16473	UC0AxsSOOvfqohTAbotpQUbQ	Q16473-d91b733e-4cfd-f6db-e580-a0552dcbf01a
Q1647301	UCBxeA4MWCmfUox57bUTEH0g	Q1647301-A31745BA-8446-42F5-9250-6E957F61A9CD
Q16476	UCcoKhxad156flzPYJ8JMFOA	Q16476-4839F861-7A4C-4124-A234-DFC7C4C60472
Q165637	UCmdnhS3K_E0Bg1vaODEAKlg	Q165637-D21A4209-E62B-4AF1-8A8D-BF5E07FD293C
Q1662745	UCalOGPnHpKr-0tjdF-ab_mQ	Q1662745-EA50B7B2-EF0B-47B7-9763-CC34F2D92B07
Q1665842	UC8muYurPSNO8x2Qqk40mVOA	Q1665842-83FC6F34-1C2B-442F-AC1B-37CE9E60C0EC
Q16731303	UCwCaplfmRccmIVVV-dsu_vw	Q16731303-C9CC803B-0021-4294-93A7-B22F9002BE44
Q16731643	UC2Kfw8fjca8k3w3KpzL5tNg	Q16731643-80E0CB05-39FF-4736-B1D5-19976E923E23
Q16733285	UCllbsv_aoIaPS6W3aSonZlw	Q16733285-42EF1085-24F1-42C3-A92B-FD95A6A8814D
Q1674465	UCSFHCnw0q2uDf2gj8TfN3Vg	Q1674465-541AB4FF-D3B0-422C-9F11-62442512B558
Q1683881	UCPRdJWDBUYfZaMYaPQfoNnQ	Q1683881-0F810C40-92A8-4820-A05E-5DEC1F608739
Q1684857	UCzxqD7EY_Rdvbc0spbaYkJA	Q1684857-58A38417-5017-480A-9D0B-B8EFB487806C
Q168592	UCJEgiA9clfx0amrQUj0aBTQ	Q168592-8F3552AA-DE00-4594-8995-69787B9C8354
Q1686295	UCm59PEM_tgTvhm5-wIfnrRg	Q1686295-A467F461-DE8A-4043-BAC0-C1E4B98E6373
Q1689111	UCCeB6czh6nhCHxOMCk_V4yA	Q1689111-7B4130C7-5B82-460E-BE23-92AFCEECCD7C
Q168992	UC11_d-RaWXPd7AUTzjv2ukg	Q168992-7b50744d-4b54-68a0-21fe-e2e606cc55a0
Q168992	UCRqFIeiwwu0mLEol843jVqw	Q168992-7ebaa98c-4a59-71a0-72e2-19a99ecd0dd8
Q1691395	UC7H5Lz0BUaTRlWXk9QsIwsg	Q1691395-FCBBAC33-893E-4C47-9323-8BDF0FE13679
Q16979824	UCPVEZgw-VbDRbLV1MRGVQNQ	Q16979824-7539547C-6710-4F14-BEC9-DFB8935CAA81
Q16980175	UCo37eRsRga4fUYijDa6j6oA	Q16980175-2309AD51-D78C-4717-AE80-93C5FC8C188A
Q16982345	UCkIE7mLSCRV6QidM2fuil4w	Q16982345-56F8EA7E-E8DB-4F70-B230-A577928B7206
Q16983352	UCeWNQyxuatIEZA5Y_qq1aXg	Q16983352-e373f703-43f0-aff2-d959-88d647ffde5b
Q16986752	UC28WHASWkcmeaULR_jqBkEg	Q16986752-B522B0B6-8C8A-4880-A48A-4CF92C2789A2
Q1699486	UCLr9rukyGH_m3fNkpYc4djg	Q1699486-67A01770-05AC-4851-9E0D-82CF9E97BD6A
Q1701747	UCVXSvuk-csQRKBI0oPzcEnw	Q1701747-B094DB68-D4E7-4D19-A28C-1BF5F6ED82D8
Q1703840	UCUzz1XDn862fxirervSB2Yw	Q1703840-BD99FD10-4701-4BAA-8669-0870F5D3F041
Q170581	UCxPeEcH0xaCK9nBK98EFhDg	Q170581-22B88CE6-2313-441C-A7A1-A1F83EC581E2
Q1707784	UCgfHlaGqxD8p-2V_YlNIqrA	Q1707784-DC54715F-3C50-4AFF-9834-00C4ED8BACD7
Q17089502	UCL_UCG7VqJRfneFTwg8UVmg	Q17089502-A08D1D0F-40AF-4E47-A9E1-268CF9B49497
Q1714165	UCeg6HhoCXrS8xpON9dxtZgA	Q1714165-3C6454B9-85E4-44A1-A640-BEF2E8453FC8
Q171905	UC8M3WivWgoljGSB1MTnx2gA	Q171905-f1aefedb-4307-0721-4da2-8be2777f1952
Q171905	UClAwmyyLqLfHbTVYwIIwVAw	Q171905-1f192945-4df6-3c23-df32-d2533ebedca8
Q171905	UCyqVl85TaMgopGnNSD69OEg	Q171905-ceadfaac-4fd5-c348-d701-082c441d02f4
Q172388	UC9oggseS9FzxiRhwXdfZBPA	Q172388-4b136ee2-4eee-a083-fdba-bcde7c5359f1
Q1729888	UChq-eV2HnV7Kr2zmj0yua7g	Q1729888-7E4FAB23-AC99-4550-BF22-B26D83ACEDB0
Q173839	UCvqzPm_YnNkfEHpm3SEMJMQ	Q173839-98C1804A-E2FF-47B0-B1C9-A605711F8294
Q17386504	UCYZfP-cNIvlJY3AcAc9OPpQ	Q17386504-AF90446A-D2FA-4E86-9E7E-248CA2F14B4D
Q17388892	UC2w0KJe43jr0Hlhi6J5smhg	Q17388892-4A87BABB-D350-4854-961F-AA83830A25B6
Q17402717	UCXHsrkPP4TAm0s0qB1C31Lw	Q17402717-FE6D4C8A-6787-40C1-BAF2-582DBF549576
Q17411341	UCS7jvdmgiAcICbHYwRqAhdg	Q17411341-C98B5559-2E1E-4EE6-B391-351CD46CBF28
Q1744	UC81VD6eeuLLSfyY_D-N8sVw	Q1744-7C17B61F-1B51-4C47-BA39-A503C6A5A23E
Q1744	UCmQmc-Y4N9btVMUS1BfnyDw	Q1744-06B6B5BA-2D7D-4D3F-955D-27047768CE07
Q174908	UCU_nlLzlVPFLJxB_iEwtwBw	Q174908-A59B78B5-E0C6-4F53-93BE-713D07FD6B79
Q175195	UCRLD4l_mxKZcKGtoH6KOvDw	Q175195-6f974ed9-4e01-e832-3edd-10029a245654
Q175195	UCmcjOnFmIlg-LqTocHbQkFw	Q175195-7287fd13-44fe-fa1c-844b-4c5ece3821fc
Q1758507	UCIF3HunhsVgTv7L2grnq2Rg	Q1758507-78739B7A-1A26-4625-B736-6CCC140949A3
Q1758631	UCaXXiR3YjMuPIlIGRGNnm8A	Q1758631-BA1F162A-7BE9-4393-AA84-A877AA1D8A51
Q17714	UCPyd4mR0p8zHd8Z0HvHc0fw	Q17714-8AFD517C-92A3-4D9D-8D1D-27F172846FED
Q179051	UCxoI7PD1_nQu0AQzP6bBCsA	Q179051-f7e10939-4824-fab2-58fa-c72fca19d7c7
Q180252	UC3FbbI6zNALJhHAhwOJhEyg	Q180252-811e958f-25f5-4a8d-8cd4-eb9e49f18dbd
Q18045052	UC5w5qn7nj5Ljy69LTV7a_fQ	Q18045052-B336F104-1BA3-4EBD-BCC5-2C75D326C2B3
Q181	UCEbFsO2sM_wjTn44YAgSrrg	Q181-a87441fc-4380-76a3-0a29-3fa6340cd473
Q1819021	UCASO5iqjLfU4jo8xKKZIq8g	Q1819021-11F80310-AFED-46CB-9A7C-DA292FB0AA15
Q18211057	UCHvf42C8Vw6QnjwO2L2ukKA	Q18211057-F05B55EE-024F-4A39-975D-7026C74F12E4
Q1822266	UCVvxvugtuNZSygB4z4aVfsg	Q1822266-3D64D606-FE59-4CA7-8BE8-19C092D1E462
Q1827902	UC8-mSYp2WqBiB_5iwtwKfow	Q1827902-657DCB70-2EA0-45FA-BFA4-9F64E61DF889
Q1827902	UCqy3X-eY2yNorf1mxcFLXQg	Q1827902-7bdd8bbf-4f93-4393-e283-165cde3a38c8
Q183031	UCusGjo4R2lMZDV6MWnnYTBQ	Q183031-4482d666-4803-a8d0-e616-23810fae77b4
Q1855840	UCoY0rJzkgkl1TmoKTUKTI6w	Q1855840-0561CA4E-DD0C-4437-815D-C0147BC2504A
Q1857141	UCmYveHBVXVBRxl7GiCL-gjw	Q1857141-2F1BD25A-6A56-4EDC-8762-1CC915B60A8B
Q186123	UC2oDEeCQ1lLStlxfLu-rikw	Q186123-0c7a404b-49f9-098d-4924-a6b20206a20b
Q186215	UCPFBhS00ivPV585GlnNlyqA	Q186215-236F4B5E-BC0E-44DB-ABB0-EB247CDB9812
Q186304	UCeNhHgTE36tTQkJsjPaPwnA	Q186304-ab2356d7-472d-317e-a298-0e56b9aa1994
Q18631143	UCm4QFIl6UFSNliy0ss_jEwA	Q18631143-24409DE1-0AD7-4C5B-AFF8-913532CF5208
