?qid	?target_col	?target_col_guid
Q1344707	"John_Boozman"	Q1344707-00314402-0DD4-41A3-8D96-3E0D1C2E8BE3
Q1344743	"Jerry_McNerney"	Q1344743-B7B42987-A7E7-47CA-B67F-626C1FB11E59
Q1345855	"Tom_Campbell_(California)"	Q1345855-17A85D5A-0BAC-486F-8BF2-12654E5773D6
Q13475242	"Joni_Ernst"	Q13475242-68B04FF4-6F19-4D85-A0FC-9F46B0E672B7
Q1352872	"Robert_F._Kennedy_Jr."	Q1352872-9c598916-4eeb-b11f-d9d8-fc66342b78ad
Q13561608	"Cornelia_T._L._Pillard"	Q13561608-AC876E96-E549-4A3C-AEF4-E72166199366
Q13562231	"Mary_Peltola"	Q13562231-1EBEC181-EFFC-47A3-BAEA-ED960C13796B
Q13562359	"Ayanna_Pressley"	Q13562359-FCC7D647-7E24-483C-B9EB-958F578572A9
Q13562364	"Claire_Cronin"	Q13562364-806F154F-CD00-4C9C-94F0-4A4429AF3678
Q13562375	"Jocelyn_Benson"	Q13562375-20b315d7-4da9-93aa-3838-7821cd5ca313
Q13562456	"Nina_Turner_(Ohio)"	Q13562456-a157dd78-4350-50bf-eff1-17c035475fc6
Q13562489	"Sylvia_Garcia"	Q13562489-47FAFD83-7700-4E28-9193-A9CDAD0FC9EF
Q13628723	"Jared_Kushner"	Q13628723-2E84B7E8-2A41-4BEF-A014-9DBCFBC038D0
Q1363468	"Mike_DeWine"	Q1363468-41E5E95A-8895-47AF-A68F-F2D6D59E7779
Q1364820	"John_Cox_(California)"	Q1364820-c4caef70-47f8-b7b9-f730-271edd457237
Q1365787	"Jerry_Moran"	Q1365787-EA6DAC2D-6E83-46C3-83E7-DF5455F361AF
Q1368405	"Jeff_Merkley"	Q1368405-38EB36C3-8966-4E1A-98B9-997C409B557F
Q1370968	"John_Conyers,_Jr."	Q1370968-BE9EB806-D95E-4A23-9DE7-3D375FD29621
Q1373548	"Paul_Tonko"	Q1373548-6647407D-A3AD-4228-8FA8-9062A5A5F657
Q1387868	"Kurt_Schrader"	Q1387868-78FAE64E-AF11-4AE9-BA3B-F455CD544F06
Q1395723	"Toni_Atkins_(California)"	Q1395723-5838AEA1-D001-43AE-858A-54679133CF3F
Q1397290	"Jim_Langevin"	Q1397290-9384424A-1CDC-4B22-A9AD-0111F6D23810
Q1397303	"Trent_Franks"	Q1397303-19CD8E62-6C5E-418D-8DBB-EE9C5EE058C3
Q1397331	"Jeff_Fortenberry"	Q1397331-10AB9D37-A521-4C76-BDA2-7D5EA0573130
Q1397359	"Greg_Walden"	Q1397359-9103D0EF-B1DC-4DB2-8DC3-32CE69C796C9
Q1400332	"Mike_Espy"	Q1400332-8F2D3684-0061-4303-B095-ACE2357299C0
Q1415243	"Tom_Price_(Georgia)"	Q1415243-429FA44B-FDA2-4E58-AD9A-67696B999C20
Q1431761	"Mike_Kelly"	Q1431761-9711B03B-2806-4347-B4FB-C4DE74F9850C
Q1439421	"Ken_Buck"	Q1439421-62B95A2B-38DA-4BA2-9E02-7181D4F96868
Q1452454	"Tina_Kotek"	Q1452454-e08a585a-4d34-4cc1-3b1d-bfca96d976bb
Q14525857	"Avril_Haines"	Q14525857-047147f4-4e08-8281-42df-7b3b078ccac8
Q14596232	"Morris_Davis"	Q14596232-0f19d6b2-47a2-54a1-40cb-0363364d2d5e
Q1464697	"Richard_Neal"	Q1464697-DCB4AB65-0AB3-4814-954E-A123AAA9D119
Q14859204	"Darrell_Steinberg"	Q14859204-01F0375C-A263-4403-BAAA-B3C1498F405C
Q14944939	"David_Barron"	Q14944939-B6637BAC-9237-4034-B90E-D7BFEF74F25A
Q1494930	"Gary_Peters"	Q1494930-906FA207-034F-4336-96D9-1ABBEA91043E
Q1514859	"Gerald_Connolly"	Q1514859-2D23829E-3ADF-482A-AB2B-D191B4AAA4D1
Q151891	"Rod_Blagojevich"	Q151891-29259643-420f-7520-2065-c2b505fc8aec
Q1521384	"Todd_Rokita"	Q1521384-B2C8135F-44E2-4F21-B72F-69845D14DCEF
Q152451	"Jerry_Brown_(California)"	Q152451-db5999ac-43c5-fc93-bbfa-6c67ac175af8
Q1525924	"Roy_Blunt"	Q1525924-B75190C3-F8E3-4A52-8581-7F6A391AD219
Q1531120	"Glenn_Thompson_(Pennsylvania)"	Q1531120-0F6038F7-C621-45F5-954B-3BEA4E2EB01B
Q1545391	"Gregory_Meeks"	Q1545391-F9E04550-9629-49B3-89DA-EA273C19FF33
Q15488345	"Neil_Gorsuch"	Q15488345-CF9C668D-B2AB-459B-BEB4-FDA57B1B488F
Q15505606	"John_J._Flanagan"	Q15505606-0198fd56-40ce-c0cb-5899-7d958d9abf19
Q155125	"Scott_Brown_(Massachusetts)"	Q155125-16f8a9ee-4ec0-dd96-e3aa-8f08d8efc70c
Q15529972	"David_Bossie"	Q15529972-dca013f6-4c1e-4e2a-4e8f-27be61cabcda
Q1555314	"Gus_M._Bilirakis"	Q1555314-49A94F15-DCBE-4DCD-A01A-40D0D83840F2
Q1556541	"Kyrsten_Sinema"	Q1556541-574FF686-CBEE-4C4B-B177-FDBA19A3454A
Q155985	"Rick_Santorum"	Q155985-92d62769-407b-acc6-014e-436bfdbfd175
Q1586830	"Harry_Teague"	Q1586830-4545b905-49ef-7305-88d5-c69d1ec50d3d
Q158813	"Mike_Huckabee"	Q158813-d4684d26-4581-1792-99a2-27f0f26222e6
Q15935	"Kanye_West"	Q15935-ffbb7533-4e02-4313-4bb4-f29d13931f31
Q15963996	"David_Jolly"	Q15963996-0022AE20-015A-4443-9FD3-17433C0E782D
Q15972549	"Bruce_Rauner"	Q15972549-cda9ec7c-440e-4e9e-621d-9e286c42f738
Q160157	"Joe_Lieberman_(Connecticut)"	Q160157-9d37cdfd-497f-e326-7cff-2aa669673cfe
Q160181	"Tim_Pawlenty"	Q160181-f32f2fc8-4201-bd03-2308-719f90d640c9
Q16106255	"Robin_Ficker"	Q16106255-32aaf9d6-4508-ff41-4f82-17b2d578f776
Q16107138	"Paul_Soglin"	Q16107138-b4904455-42c7-87a7-01d3-43c27d1eadce
Q16145531	"Carol_Miller_(West_Virginia)"	Q16145531-f09933ab-4c46-c72c-0c22-724cacdcbf13
Q16146788	"Jim_Banks"	Q16146788-289695B1-3543-4E41-9BBC-C306DB57AA59
Q16185594	"Steve_Sisolak"	Q16185594-1CD0A222-1DB5-486E-8AB4-82EDD9D34541
Q16186841	"Robert_Plymale"	Q16186841-e2943974-4688-030f-c56c-d6f19f2b7891
Q16189291	"Cresent_Hardy"	Q16189291-DB64A56A-A054-4E5B-9374-460377D6205A
Q16189318	"David_Ige"	Q16189318-da881bb4-472a-9253-ebc6-c1a0960f5b76
Q16192221	"Ben_Sasse"	Q16192221-FD66D6E0-840E-4010-BE19-15A447B1E772
Q16194037	"Jim_Durkin"	Q16194037-e1abbd9b-41a8-1a47-b98e-295a4dcc1971
Q16194212	"John_Moolenaar"	Q16194212-199381A0-2C3D-4F01-97F9-AEB4EAF18147
Q16194422	"Troy_Balderson"	Q16194422-1F183255-07C1-42A3-8938-5BD9F09A6F9C
Q16195097	"Gwen_Graham"	Q16195097-4915bbdc-46e0-3513-085d-078704805ed5
Q16196710	"Ross_Spano"	Q16196710-C6686B93-3817-4347-9BA2-C4C27ACC9D34
Q16197421	"Bruce_Westerman"	Q16197421-B7900766-71B7-428F-834E-86C53D900ABA
Q16199304	"Andy_Biggs"	Q16199304-22C55136-3AAE-49E7-B5F5-4A76E325F09F
Q16202473	"Michelle_Wu"	Q16202473-f1017397-4d90-fcff-441b-4310e45bfc9b
Q16203656	"Robby_Mook"	Q16203656-e56eb829-4a79-6d06-0548-3f3d5330004a
Q16205062	"Maura_Healey"	Q16205062-1049f6ce-4687-82fc-ba67-5feac1d0913d
Q16205227	"Ritchie_Torres"	Q16205227-62734BAB-96F2-486F-A3BB-39F6A7D4F133
Q16205546	"Alex_Morse"	Q16205546-32839d75-4c5c-b556-09df-9e3f3a80c70c
Q16206735	"Jennifer_Wexton"	Q16206735-8CD52409-9961-4461-A70A-2D7E6585F273
Q16208237	"Spencer_Cox"	Q16208237-627BD79E-C5F3-4991-B244-26BABFB51066
Q16209663	"Mike_Dunleavy"	Q16209663-8BF542C1-A30E-4B53-BDEF-CDD7773E6FC5
Q16213733	"Eddie_Rodriguez"	Q16213733-2551909e-4dc0-6c0e-69c2-29d0ba71ce36
Q16213955	"Michelle_T._Friedland"	Q16213955-9BF07F96-DB18-46C9-A866-27BE44F6225C
Q16215583	"Chris_Sununu"	Q16215583-605A6AB9-699F-44D9-9CEA-DBDB1D5AA1A7
Q16218474	"Ruben_Gallego"	Q16218474-B011E32E-E39D-466E-9DB0-F30F288A0FDA
Q16221257	"Lee_Zeldin"	Q16221257-7CBBA857-EF7E-4EDC-9764-AEAAAFC04993
Q16221674	"Sam_Rasoul"	Q16221674-78223cb9-4298-dfa7-9e54-21234d8de3d7
Q16221710	"Aja_Brown"	Q16221710-E1917368-55F4-4FF7-81E8-F38E16520755
Q16221742	"Matt_Gaetz"	Q16221742-C90B6B93-14BC-4162-8597-FAFCDE0DCE4A
Q16224587	"Mark_Green_(Tennessee)"	Q16224587-26CE2B08-6E41-438F-98C5-2133DCC0720B
Q16225689	"Deidre_Henderson"	Q16225689-965c0bc9-4e14-3659-0114-a9f68db3d5ea
Q16225780	"Yvette_Herrell"	Q16225780-8448084D-C118-43E5-9C83-9742CB194030
Q16226012	"Katie_Hobbs"	Q16226012-794b37f6-4c81-669b-f822-e3ced8e9358f
Q16230581	"Domingo_Garcia_(Texas)"	Q16230581-ada52d79-4caa-6111-88a8-66ec39697ba7
Q16240994	"Earl_"Buddy"_Carter"	Q16240994-66D52BEC-5F33-40C1-BCAC-6DEE11F6E498
Q1647301	"Tom_Graves"	Q1647301-53DD6F0E-5EF8-4DA1-837C-4A86C0FF784A
Q16476	"Mazie_K._Hirono"	Q16476-C3B1D686-4071-4969-8BC9-ACDC3BE822A9
Q1655924	"George_Stephanopoulos"	Q1655924-4407ca5e-476c-3a30-e944-56e0bfa9499a
Q1665842	"Phil_Roe"	Q1665842-A2C48736-1BAE-46BF-B08B-945348FD63BA
Q16731303	"Larry_Hogan"	Q16731303-91589AA7-DC71-4947-9F09-954F29535EC4
Q16731415	"Debbie_Lesko"	Q16731415-A7375F91-A1BE-4152-8E16-7A2050F0A1F0
Q16731643	"Barry_Loudermilk"	Q16731643-8D38308D-D23F-4904-9BB3-64F2D30B1C8B
Q16733285	"Dan_Newhouse"	Q16733285-780A72C3-6DC0-429A-BF59-BC2DD9C6CE5E
Q16734103	"Eric_Papenfuse"	Q16734103-e59d0900-4128-2d9e-fbfe-1af93724bc5d
Q1674465	"Joseph_R._Pitts"	Q1674465-61D66CF4-610F-4640-968F-FD5146D495BB
Q1683881	"Jason_Chaffetz"	Q1683881-2D23D0F8-BF92-49AA-A949-9ABC8DA1F358
Q1684857	"Morgan_Griffith"	Q1684857-F014FEB6-CF52-4CB3-8AD2-CF4C352AB479
Q16849797	"Jay_Obernolte"	Q16849797-A454F038-1522-4A23-9AE2-151633DE8509
Q168592	"Jaime_Herrera_Beutler"	Q168592-DE1E4B0C-7C2A-4651-BD44-51F45FE066D1
Q1686330	"Jeff_Landry"	Q1686330-2a71ab3a-4da6-7adf-49d4-7c537ab23f54
Q1689111	"Jim_Himes"	Q1689111-54436537-242D-44CD-829C-9474ECC3BCA5
Q1691395	"Joe_Donnelly"	Q1691395-F49A8AE0-C316-4384-BC59-FC09FEB694DD
Q1691639	"Joe_Walsh_(Illinois)"	Q1691639-14AC89A9-5718-447E-9DE8-C99FD9BA82B8
Q16979824	"Brian_Babin"	Q16979824-6E4E6F43-BD11-4963-803C-F61E83BF6477
Q16980175	"John_Ratcliffe"	Q16980175-AE189DA1-FB31-45B7-9784-35BCDE1F10DB
Q16983352	"Nan_Whaley"	Q16983352-3a773fe2-4d54-53d3-cd17-21a3ca42b5f1
Q16983756	"Kim_Wyman"	Q16983756-07702BEB-9C78-4E2D-B7F0-B38DA7C771D6
Q1699486	"John_Fleming_(Louisiana)"	Q1699486-36E9F54C-9799-4A22-AD87-179B4BA073C1
Q17011236	"Sarah_McBride"	Q17011236-80604D1A-EB76-4AED-ABCE-7C5B58062BAD
Q1701747	"John_Shimkus"	Q1701747-8C52104F-96AC-4840-84A4-F9AEA172ABC5
Q1703840	"Doug_LaMalfa"	Q1703840-FD8ACB06-F018-40CB-97BB-BE8343470BD5
Q170581	"Nancy_Pelosi"	Q170581-958EFB87-E21D-48EB-B6EE-9EA6EAC58349
Q1707784	"Joseph_Kennedy_III"	Q1707784-D4003C27-FBE8-451B-9A7E-52888B369EB0
Q1714165	"Justin_Amash"	Q1714165-BFC87309-0345-4D24-862F-7282350D2535
Q17160419	"David_Brat"	Q17160419-25F2060C-5069-4E9A-8094-4C43A5B8AC34
Q17183308	"Jeff_Jackson"	Q17183308-df791f01-4061-301d-8fe8-d0e418ce30ae
Q1729888	"Sean_Duffy"	Q1729888-5A6B8749-49B1-42E4-AA78-FB29254E3FD4
Q173839	"Tom_Cole"	Q173839-D618758A-E232-460B-993E-1725D5F3A4B7
Q17386504	"Gary_Palmer"	Q17386504-CCCDC96D-AD0E-4B07-A35D-0F600459F963
Q17388892	"Mark_Walker_(North_Carolina)"	Q17388892-10070BED-AC4A-40B2-974F-85FA0E519B5B
Q17402717	"David_Perdue"	Q17402717-C5CF22B4-B203-47E6-BB92-4AE14C49A21D
Q17411341	"Karl_Racine"	Q17411341-1214669d-45fe-0ab2-3c79-9623b2c019bf
Q1758507	"Peter_DeFazio"	Q1758507-5610B9AE-09F2-41CD-9747-F38DCAA7B415
Q1758631	"Alcee_L._Hastings"	Q1758631-B056DD16-B17A-4FE4-BFB5-F9D12B4470EE
Q18045052	"Seth_Moulton"	Q18045052-ad7179ac-4d71-0cdf-4c46-1c0dd9c27adf
Q1807991	"Laurence_Silberman"	Q1807991-9526A16B-4B5B-4EA1-858D-792968F3587C
Q18159074	"Bill_Walker_(Alaska)"	Q18159074-0d47987d-4b07-b412-9ac0-873a1a7da66c
Q18211057	"Elise_Stefanik"	Q18211057-AD5ABCF6-BF9F-485E-B0F7-18700B9D65A4
Q1822266	"Trey_Gowdy"	Q1822266-5635FEBA-4854-440C-874A-DB6061FB807D
Q182788	"Newt_Gingrich"	Q182788-abec8bfc-4370-5391-960c-e805492f665b
Q1827902	"Brian_E._Schatz"	Q1827902-4721D33F-54F0-4262-A7DD-439BBFD25AAB
Q1855840	"Xavier_Becerra"	Q1855840-289C3CC6-6F3C-4BEE-BA10-35972C3F263A
Q1857141	"Steve_Scalise"	Q1857141-2A44FB86-E836-4C78-94CA-A1BA432F78E7
Q18589049	"Pete_Saenz"	Q18589049-0c8fdbc4-42d3-4e6b-cbd6-ce883cfadcab
Q18619043	"John_Katko"	Q18619043-033E3912-EAA6-46EA-8B82-B8FF5CF84828
Q186215	"Jim_Jordan"	Q186215-31F809D9-263E-4DF9-A875-A3B7CCEEE570
Q18631143	"Mark_Brnovich"	Q18631143-b37c21ad-48ee-d3c2-a8f4-821439e8e4e0
Q18631366	"French_Hill"	Q18631366-FD838950-EA0A-4C66-9CCC-CD385416A510
Q18631509	"Tina_Smith"	Q18631509-7CE9412B-3C56-4343-9B2B-E45DB4A49C26
Q18631615	"Evelyn_Sanguinetti"	Q18631615-678d9adb-4cd2-3516-ea59-62f10c1c5993
Q18631698	"Jesus_Garcia"	Q18631698-DD4D8E9E-7189-4392-B2A4-5D5C79244D3A
Q18639742	"Will_Hurd"	Q18639742-98c90405-478b-e713-e229-e6cdafef0468
Q18683775	"Ralph_Abraham"	Q18683775-E71E1635-7A88-4DFF-A343-0AD8777C8869
Q18683976	"Rick_Allen"	Q18683976-8E0FDF00-8E08-4CA6-B1D1-836FB225CE40
Q18684027	"Amata_Radewagen"	Q18684027-EC540CB9-B9D4-45AC-9AA4-BBE21DD3A95F
Q18684853	"Rod_Blum"	Q18684853-507642C0-2E58-485B-B6E4-17871175B85A
Q18686110	"Dan_Feltes"	Q18686110-170c98fb-4b3d-bee1-8fbb-bce0dc4ef923
Q18686341	"Sara_Gideon"	Q18686341-1E05EDBD-57A0-4787-A297-73829D855D56
Q18686454	"Garret_Graves"	Q18686454-072A213E-606E-4052-B1E1-347CE18C7EF6
Q18688109	"Paulette_Jordan"	Q18688109-9e7431ac-490f-f0ed-dc04-084d00791418
Q187037	"Kevin_Yoder"	Q187037-EBFF571C-B74F-4344-A472-8DF884577B25
Q1873761	"Lucy_Baxley"	Q1873761-d22dffc1-4e7f-3a37-3e41-5d4c7c156186
Q18739104	"Stacey_Plaskett"	Q18739104-ba1c3ca5-4045-ceb4-e9c6-587dd1ed7f54
Q18739734	"Adam_Paul_Laxalt"	Q18739734-6A2CBB0F-DE44-46A4-9689-C7C98080AA49
Q18978140	"Pramila_Jayapal"	Q18978140-1A2E25A6-B81F-458A-ADD3-556536392BBB
Q1900355	"Mark_Pocan"	Q1900355-35DB37C7-4726-4B6E-98FC-9CA076A5AC6B
Q1902106	"Marlin_Stutzman"	Q1902106-A594259F-2B08-4101-8394-CD1DE2AE28B0
Q1909268	"Matt_Salmon"	Q1909268-29152A04-2BC5-43CE-83DC-4965D613BE13
Q1927997	"Mike_Pappas"	Q1927997-C7F37915-B739-4C86-B94A-689D2BB17851
Q193156	"Ralph_Nader"	Q193156-524ce801-406f-bb64-56b7-b3c32e1611e1
Q1941306	"Mo_Brooks"	Q1941306-E7E5FAEE-8D14-4344-B8FF-EB30711D330E
Q19658	"Cenk_Uygur"	Q19658-54BAA864-5125-4453-B311-A3B7C99F6345
Q19662567	"Mike_McGuire"	Q19662567-7B85E6C1-C4E0-4576-89D3-BBCBB2A90170
Q19663662	"Jerry_Demings"	Q19663662-196039a2-48ee-a672-ee34-43d440914269
Q19668212	"Tom_Sherman"	Q19668212-2d9c648e-45bc-6439-bc34-efb81cda02ed
Q19673	"Al_Gore"	Q19673-81f81724-4e26-eb61-8f65-f7be62dc84f4
Q1973878	"Ned_Lamont"	Q1973878-64605c38-4447-64c0-5fb9-6f56419dcf3b
Q1975635	"Kimberlin_Brown_Pelzer"	Q1975635-B2B42DBF-5156-424B-97FD-53D69AC0BA9D
